InventoryFactID,DateID,ProductID,WarehouseID,SupplierID,StockLevel,ReorderPoint,DaysOnHand
13631,1789,1510,788,504,155,108,66
13632,1884,866,790,536,319,111,76
13633,1756,2392,791,498,327,102,62
13634,1760,1848,787,559,193,27,81
13635,2147,1664,788,526,70,44,5
13636,3083,1711,791,516,383,75,87
13637,1377,2503,793,559,324,14,41
13638,1933,1895,790,552,259,118,57
13639,1614,2147,793,513,187,93,49
13640,2987,2339,788,536,143,109,45
13641,1851,2153,787,558,252,63,61
13642,2433,2053,790,534,282,98,53
13643,1022,2052,789,500,213,70,60
13644,1799,1885,790,553,135,5,88
13645,2745,1988,791,506,1,13,54
13646,3237,2929,789,531,35,79,14
13647,932,1176,789,559,214,25,64
13648,1602,1801,793,490,289,94,22
13649,3231,1868,793,550,75,63,83
13650,2347,1801,792,494,97,80,21
13651,1529,1768,792,550,344,51,44
13652,1305,2575,788,525,109,113,14
13653,1045,1808,793,494,394,74,56
13654,2173,1196,787,547,227,82,55
13655,2076,1574,788,503,319,31,87
13656,2646,1380,787,535,237,50,22
13657,2173,1334,792,512,154,94,87
13658,2045,2589,791,530,131,30,6
13659,2364,404,789,521,364,96,2
13660,1559,2107,792,556,365,28,40
13661,1302,1293,787,559,185,66,42
13662,1361,2047,793,509,394,8,3
13663,2758,2851,791,493,14,73,11
13664,2999,792,793,555,274,73,56
13665,1350,1210,791,560,363,68,83
13666,2494,2320,787,522,33,85,29
13667,1680,1362,788,501,126,23,45
13668,1542,1179,789,541,184,104,58
13669,2616,520,788,513,368,70,80
13670,2817,852,789,540,268,42,26
13671,2480,2674,790,508,254,3,82
13672,1218,2221,792,534,253,58,6
13673,2566,1264,789,515,40,33,57
13674,2199,2078,793,522,5,32,50
13675,1217,2636,790,493,246,38,10
13676,1143,1162,792,560,204,83,32
13677,831,1743,789,506,235,47,88
13678,2770,1480,790,546,369,36,30
13679,913,2335,787,524,10,42,12
13680,2264,1064,792,516,227,55,78
13681,1868,1666,789,510,370,49,82
13682,991,2204,793,535,302,19,76
13683,958,2606,791,560,127,55,24
13684,1166,2306,792,515,252,43,37
13685,1029,932,792,480,245,29,25
13686,2864,1588,791,508,115,56,66
13687,2052,2021,788,502,281,16,82
13688,2852,820,792,521,366,40,20
13689,1402,1286,792,553,287,100,5
13690,1927,589,793,556,8,111,7
13691,1377,1152,790,486,168,116,2
13692,1778,1591,788,546,72,117,84
13693,1883,772,788,507,193,25,83
13694,2211,1136,791,526,143,60,1
13695,2805,1666,787,497,302,33,8
13696,1682,2713,787,552,183,18,80
13697,1511,1645,791,492,208,110,6
13698,2076,497,787,546,232,97,66
13699,2532,1377,787,521,387,88,63
13700,1479,2306,787,522,217,98,80
13701,2749,2345,792,536,137,20,31
13702,893,1338,787,534,153,54,50
13703,3104,2449,792,491,222,28,55
13704,816,2233,790,533,243,60,41
13705,903,1771,787,504,250,7,19
13706,2021,1888,793,483,159,3,62
13707,1027,2612,789,501,256,104,37
13708,1717,911,789,528,364,117,83
13709,2352,2725,793,530,371,3,21
13710,3123,1158,790,488,144,21,83
13711,1219,573,790,479,102,95,46
13712,1921,2395,788,495,68,69,37
13713,1319,1619,792,538,216,14,16
13714,1302,2836,792,514,29,44,70
13715,3132,470,792,555,193,5,74
13716,2988,1770,793,547,89,67,52
13717,3167,989,791,497,361,87,12
13718,3194,1414,790,547,278,56,68
13719,3234,1951,792,531,182,102,88
13720,836,875,787,535,350,83,28
13721,1974,1931,788,520,297,119,85
13722,1355,768,792,525,242,86,38
13723,2262,891,787,511,120,76,51
13724,2266,556,789,484,66,23,4
13725,1013,2256,787,510,138,44,54
13726,3170,797,791,550,164,40,52
13727,2047,1115,790,539,79,58,43
13728,1825,2362,789,488,180,84,89
13729,2890,2313,789,552,55,115,74
13730,1843,651,792,545,336,24,6
13731,1938,1043,789,548,136,78,6
13732,2809,1303,792,498,398,43,87
13733,2826,1303,791,532,345,52,78
13734,2891,2539,787,534,88,18,5
13735,3167,1729,789,478,356,78,21
13736,1877,1260,787,484,390,82,28
13737,1405,2862,787,553,377,61,75
13738,2940,846,787,548,21,116,73
13739,1718,2760,792,511,37,84,49
13740,985,1759,789,511,81,47,29
13741,1692,1853,787,493,27,17,3
13742,1732,1187,792,484,306,111,43
13743,2272,2330,790,499,61,35,5
13744,1227,2523,792,546,78,75,71
13745,1305,1300,787,534,137,18,28
13746,2794,585,790,535,180,72,18
13747,2511,701,791,529,367,19,54
13748,874,1361,788,554,269,117,11
13749,1895,2687,788,528,26,39,37
13750,2763,1306,792,512,146,78,81
13751,1682,1397,791,553,33,58,32
13752,2079,1958,788,558,256,88,36
13753,1071,1123,791,542,251,109,73
13754,1693,2668,793,486,128,73,56
13755,1086,1718,793,513,144,75,18
13756,2676,2564,787,528,174,27,31
13757,1904,2376,789,507,316,55,17
13758,3123,2458,787,551,296,48,20
13759,1705,787,789,532,115,98,33
13760,1194,1645,787,511,182,86,38
13761,1080,996,791,558,310,22,26
13762,3027,768,788,514,180,51,46
13763,993,1937,789,543,124,103,26
13764,2513,1903,787,542,30,16,41
13765,1325,2577,789,528,388,58,2
13766,2737,2075,792,502,316,42,61
13767,1151,2276,793,545,234,31,49
13768,2907,1805,787,551,298,84,56
13769,1632,1723,792,517,399,5,40
13770,1268,987,793,522,100,73,20
13771,2879,1696,787,502,73,63,86
13772,2854,1328,787,524,350,87,68
13773,2975,1410,787,494,277,103,53
13774,2947,1858,788,491,327,45,1
13775,2548,2657,788,507,163,103,87
13776,884,1057,791,554,176,42,83
13777,1547,2370,791,559,270,26,83
13778,1913,1096,789,542,374,88,20
13779,2719,2443,791,488,389,103,13
13780,1521,2701,789,496,110,41,53
13781,1297,2750,788,521,114,101,72
13782,1523,473,787,517,61,26,17
13783,2688,2401,787,491,365,41,41
13784,2144,1880,791,521,87,99,88
13785,2126,1530,789,501,316,72,5
13786,3047,1105,790,533,264,103,17
13787,1970,2122,792,490,26,64,65
13788,1452,2787,787,557,388,80,4
13789,2654,933,789,543,350,99,60
13790,1768,774,789,552,24,75,48
13791,3056,2539,791,521,267,99,43
13792,1466,762,791,493,262,16,35
13793,1282,2618,787,525,174,6,27
13794,2625,436,793,502,332,100,80
13795,1472,2637,789,535,154,46,23
13796,2978,2263,790,560,72,18,10
13797,962,800,793,520,123,67,25
13798,1772,1230,790,547,16,96,7
13799,3074,1351,787,479,346,63,24
13800,871,2827,791,484,43,40,12
13801,1422,898,788,496,66,53,79
13802,2317,2395,788,540,311,54,76
13803,2693,448,787,544,68,49,29
13804,1119,662,792,500,39,59,10
13805,2463,2020,793,539,171,16,31
13806,2782,838,789,510,322,114,27
13807,2850,2451,791,496,205,74,50
13808,1835,1077,790,540,266,48,5
13809,1121,2495,791,514,140,41,40
13810,2687,676,790,491,242,104,85
13811,2718,2897,791,543,233,71,19
13812,1680,1340,793,555,126,119,39
13813,1566,2628,790,527,172,105,13
13814,1544,543,790,496,181,0,1
13815,1306,1438,789,482,160,94,83
13816,919,2864,790,538,343,83,85
13817,2288,459,792,482,301,24,87
13818,1364,2408,787,478,120,53,1
13819,2409,1531,793,551,283,101,84
13820,3140,2767,792,538,252,116,76
13821,2265,1520,789,541,117,91,51
13822,814,2632,788,542,228,21,40
13823,1579,1227,793,516,101,38,51
13824,1134,1481,788,494,73,44,43
13825,1735,1112,792,501,305,103,24
13826,2838,1330,790,538,107,56,18
13827,1644,455,789,560,377,57,69
13828,2648,2096,791,480,313,59,17
13829,1885,2184,793,502,8,45,77
13830,2938,1172,791,480,42,117,71
13831,3085,1223,793,491,231,31,7
13832,1701,2829,790,498,154,97,36
13833,984,2001,792,523,296,43,87
13834,1620,2274,788,518,168,58,57
13835,2613,662,790,513,73,107,64
13836,1437,2517,792,512,205,15,16
13837,1015,2512,790,544,289,31,33
13838,2627,1206,787,488,171,89,79
13839,904,409,792,482,170,105,28
13840,1558,2630,788,488,393,19,19
13841,1591,1985,792,539,215,4,34
13842,2173,1000,787,478,330,4,3
13843,1372,739,792,557,171,40,69
13844,928,1534,787,536,218,99,11
13845,2287,1613,793,532,178,71,12
13846,842,1394,789,553,263,41,86
13847,816,2037,787,545,333,34,49
13848,2407,2420,791,550,148,47,67
13849,1415,1188,789,536,285,100,41
13850,2387,1046,789,541,180,35,74
13851,1011,1106,788,498,339,75,51
13852,2347,1291,793,502,205,52,60
13853,1575,781,787,522,23,39,70
13854,2744,2043,788,559,242,115,6
13855,2499,725,791,535,194,114,7
13856,1199,773,787,494,142,66,77
13857,3208,1948,788,551,318,108,30
13858,1860,1306,790,518,124,105,65
13859,2835,1799,791,512,373,87,51
13860,3238,2832,792,518,310,25,55
13861,2837,1006,787,489,213,98,4
13862,1577,2159,787,514,52,111,42
13863,2536,2827,793,503,316,57,78
13864,2001,2774,790,508,285,21,88
13865,949,789,790,528,182,75,4
13866,2163,2109,790,508,12,48,65
13867,1870,2868,790,557,4,77,62
13868,992,2251,787,480,71,59,4
13869,2856,962,791,553,341,41,10
13870,2304,1179,788,551,132,86,17
13871,1412,2221,789,552,280,20,38
13872,2720,1721,792,528,101,112,49
13873,2356,645,791,509,36,67,75
13874,1080,2091,793,520,78,115,72
13875,1680,1374,787,503,248,29,35
13876,1080,1356,787,493,123,80,48
13877,2325,927,791,525,137,31,2
13878,2489,708,789,549,287,116,86
13879,944,2650,792,526,287,80,7
13880,3122,457,790,478,264,43,39
13881,1920,2258,787,534,367,104,59
13882,984,1500,789,556,63,49,86
13883,1535,1302,792,526,40,15,74
13884,1545,2769,792,545,105,71,72
13885,2577,2890,790,514,319,19,51
13886,1752,528,787,526,197,43,47
13887,3059,1934,789,543,198,53,36
13888,2183,1817,790,536,49,88,70
13889,3158,2614,789,533,271,67,81
13890,2102,2066,791,539,381,88,3
13891,2022,1577,792,486,187,38,8
13892,826,977,787,486,363,82,20
13893,2963,661,792,494,216,25,64
13894,1444,2613,791,508,21,87,11
13895,2477,696,788,490,387,26,56
13896,2408,662,791,547,131,94,64
13897,1004,728,791,554,301,115,46
13898,1951,1930,788,507,297,90,84
13899,2589,1784,793,555,7,113,36
13900,1805,2397,793,528,145,99,67
13901,1716,717,793,478,384,20,16
13902,1427,1013,787,487,376,72,25
13903,2256,1681,788,511,357,33,22
13904,2077,2850,790,540,378,99,17
13905,2890,1374,787,560,348,95,6
13906,1797,1850,789,525,237,14,45
13907,1382,2374,791,540,193,103,84
13908,3213,1108,790,551,352,33,20
13909,2894,750,790,491,366,44,16
13910,1842,526,790,541,261,119,34
13911,2994,982,790,479,301,48,5
13912,1694,2543,792,528,301,86,49
13913,2949,586,793,525,370,70,7
13914,1358,1255,787,537,132,37,17
13915,1929,2854,793,524,269,65,9
13916,1857,897,788,502,163,72,67
13917,1643,2337,791,489,94,25,12
13918,1700,2907,789,496,185,36,31
13919,1159,1702,790,527,208,63,53
13920,2332,518,788,513,93,83,4
13921,1222,2712,790,497,309,66,63
13922,910,1228,788,551,199,13,79
13923,1718,1091,787,530,45,24,77
13924,3135,1053,791,508,7,25,16
13925,1704,936,791,552,196,50,63
13926,2534,1035,788,543,178,91,43
13927,1117,647,787,504,112,92,16
13928,3225,1477,787,497,169,9,10
13929,3204,2875,790,517,295,51,19
13930,1551,1457,790,525,179,38,4
13931,2392,2645,793,478,144,52,43
13932,1958,1267,787,488,156,90,41
13933,990,691,788,521,381,17,86
13934,1007,2056,791,527,189,6,44
13935,2992,2904,790,482,172,100,60
13936,2756,2153,788,556,32,119,84
13937,2734,1831,790,529,13,44,44
13938,1634,2023,793,543,48,99,59
13939,2244,551,790,485,143,107,10
13940,3128,1169,793,521,154,17,28
13941,2537,2390,791,496,301,108,32
13942,1076,2704,787,524,243,115,73
13943,1132,2491,792,546,30,105,80
13944,2208,2846,787,558,327,21,4
13945,1775,2394,788,544,185,42,36
13946,2256,1193,793,524,386,88,61
13947,2501,1145,790,512,362,62,83
13948,1344,498,787,554,222,20,81
13949,1036,698,788,482,11,28,17
13950,1623,2490,790,545,330,49,42
13951,2657,497,791,481,96,105,57
13952,1398,727,792,551,289,36,28
13953,2053,2932,790,522,290,67,18
13954,2038,1213,789,545,63,105,47
13955,2359,1580,790,512,82,32,88
13956,2434,2633,789,495,54,65,33
13957,1169,493,790,493,225,47,81
13958,2825,1043,792,522,16,11,44
13959,2823,2837,790,537,13,118,17
13960,873,2211,789,530,144,11,34
13961,2822,1747,789,546,59,119,87
13962,1932,667,790,558,1,85,37
13963,1557,2832,792,479,7,75,60
13964,3224,1318,788,554,216,96,20
13965,2475,1987,792,518,260,85,77
13966,896,1820,789,549,287,9,63
13967,2239,2035,792,516,332,11,13
13968,2708,2890,788,514,280,41,67
13969,3199,2300,793,522,78,4,46
13970,895,2246,788,523,359,65,16
13971,2348,2831,788,508,33,97,14
13972,2140,599,789,518,242,111,76
13973,1250,537,793,512,370,44,83
13974,1108,1915,791,489,356,57,41
13975,1383,2084,789,511,50,18,84
13976,2762,1474,788,479,354,43,25
13977,2644,2282,788,497,10,95,75
13978,1658,831,788,509,378,90,49
13979,1930,2895,790,539,215,43,34
13980,2202,2689,792,501,249,70,13
13981,1900,1567,789,532,91,79,20
13982,2810,1355,788,508,382,104,24
13983,824,2551,790,530,331,34,63
13984,2157,1931,793,521,273,51,55
13985,1981,613,789,538,247,73,61
13986,2350,1987,792,522,245,5,75
13987,2827,1412,787,543,193,22,79
13988,2424,969,792,527,127,68,13
13989,1118,1929,792,498,196,55,81
13990,1045,1254,787,492,205,66,31
13991,2903,695,792,489,65,17,24
13992,2144,2714,790,557,250,102,88
13993,2025,2321,790,534,370,26,70
13994,2814,1464,790,540,391,98,5
13995,1724,2413,789,510,139,84,38
13996,1426,2709,787,531,343,69,77
13997,1435,1686,790,550,31,62,19
13998,3208,2171,789,486,25,2,2
13999,1260,1956,790,538,172,94,3
14000,1974,1256,789,547,85,4,28
14001,818,2722,790,541,193,74,15
14002,2185,1094,790,500,340,10,30
14003,1650,2612,788,509,61,91,82
14004,1870,2381,790,525,280,76,51
14005,917,2727,787,538,354,96,32
14006,826,2513,788,540,332,64,86
14007,1877,2456,788,531,134,84,59
14008,2882,863,788,525,261,59,44
14009,1156,701,792,538,66,13,81
14010,1333,2178,789,480,101,118,84
14011,1344,1651,791,534,146,93,12
14012,1202,2653,788,528,238,8,37
14013,2537,1209,792,532,103,97,14
14014,1956,652,788,478,251,7,35
14015,1867,2482,791,501,166,0,72
14016,2488,1631,792,543,354,57,14
14017,1668,2452,787,524,1,98,11
14018,1718,2768,793,519,159,9,52
14019,2027,1789,791,538,133,108,33
14020,2230,2623,791,524,125,93,47
14021,1619,846,791,511,358,33,20
14022,1567,1777,789,520,360,115,78
14023,2682,2638,788,501,20,66,12
14024,1463,2196,791,554,266,4,75
14025,1255,398,791,539,393,119,64
14026,2592,2119,787,548,382,87,3
14027,999,2367,789,489,92,90,58
14028,1671,407,787,530,62,49,60
14029,1039,1310,790,551,359,74,30
14030,1434,1513,793,494,126,2,58
14031,1463,569,789,519,387,112,86
14032,3079,2070,791,499,362,97,49
14033,2463,1105,789,512,208,49,83
14034,1177,2115,792,527,95,40,23
14035,1222,2496,787,557,177,23,48
14036,1211,1441,788,560,221,30,57
14037,1317,1877,793,523,252,71,77
14038,2545,1393,787,494,210,88,52
14039,2008,1579,793,530,214,15,66
14040,1979,1617,787,515,196,106,22
14041,975,483,793,560,261,99,31
14042,1200,2326,793,558,192,7,81
14043,3165,815,791,491,86,107,75
14044,1991,2790,791,529,305,97,86
14045,1601,2255,787,513,356,98,12
14046,3113,1230,787,485,198,51,40
14047,3180,1917,792,545,186,113,46
14048,3077,1577,787,544,141,109,17
14049,2437,1975,787,548,231,72,20
14050,1084,896,790,558,33,55,28
14051,3009,2745,789,483,246,106,85
14052,1080,1784,788,524,51,8,74
14053,3161,2026,787,519,146,30,69
14054,945,2452,787,480,64,26,1
14055,1561,2256,787,550,24,111,60
14056,987,2181,789,542,227,20,62
14057,2914,2444,787,526,308,27,49
14058,3089,2920,788,538,339,46,4
14059,1686,513,789,528,270,107,55
14060,2463,2008,790,495,61,9,63
14061,3126,633,791,491,51,20,68
14062,1041,762,789,482,152,64,62
14063,1687,2794,791,503,179,96,22
14064,2828,1605,789,533,247,113,36
14065,1975,1684,789,537,329,16,57
14066,3224,1146,791,516,51,61,52
14067,2815,2734,787,497,342,22,88
14068,1984,643,790,502,313,36,68
14069,2960,1585,788,553,47,14,18
14070,1144,2657,790,530,342,2,66
14071,1267,2545,788,510,337,97,83
14072,946,683,788,481,308,1,51
14073,1412,2190,788,550,141,83,84
14074,2474,1205,789,554,365,31,12
14075,1842,1455,792,542,310,10,89
14076,2449,1876,788,554,30,118,79
14077,1841,1735,791,486,378,64,82
14078,1871,2494,789,496,290,107,72
14079,2031,1598,792,499,32,25,82
14080,1884,1388,788,557,33,2,75
14081,1546,1277,787,523,320,22,22
14082,2759,2615,789,555,52,93,70
14083,2451,959,788,492,252,79,1
14084,1580,2356,790,491,202,52,74
14085,2042,1940,790,509,215,52,3
14086,2481,518,788,557,391,29,34
14087,1564,620,793,531,145,86,88
14088,1349,1698,790,484,225,47,89
14089,1655,1605,792,526,58,92,82
14090,1539,1582,791,505,201,60,24
14091,1556,1147,791,509,178,35,81
14092,1541,2075,788,525,92,50,71
14093,2418,2926,787,479,10,63,38
14094,1663,2349,789,554,211,4,88
14095,2704,1164,789,516,251,103,3
14096,3130,2040,791,488,370,113,18
14097,1350,2561,790,553,260,32,10
14098,2842,1990,787,560,308,109,61
14099,1145,1300,787,552,104,45,13
14100,2839,2503,793,506,300,85,42
14101,2721,2926,787,529,365,86,43
14102,2079,2395,793,541,90,37,21
14103,1335,1619,790,559,84,110,63
14104,2923,2730,793,532,153,48,77
14105,2574,822,787,486,347,119,20
14106,832,974,788,507,100,55,9
14107,2968,2547,791,498,383,25,53
14108,1536,1698,789,509,12,81,18
14109,2596,980,789,530,180,100,48
14110,2330,737,787,500,280,24,1
14111,3109,2019,787,488,125,66,89
14112,910,1539,789,483,68,7,75
14113,2506,2764,791,529,28,97,72
14114,1437,1771,788,515,13,68,42
14115,2725,1351,789,554,67,47,69
14116,1941,791,793,532,226,5,59
14117,1846,2683,792,502,382,82,76
14118,2224,2610,793,510,101,31,53
14119,1875,1649,790,501,110,39,20
14120,2617,1692,791,534,202,45,23
14121,983,2332,790,478,139,24,17
14122,1375,1494,793,524,247,112,22
14123,3143,2242,790,525,71,30,80
14124,1724,2431,792,518,306,60,11
14125,1943,979,787,481,199,94,70
14126,3188,2110,788,528,6,79,46
14127,1258,2757,792,518,58,32,86
14128,2352,871,787,499,356,13,79
14129,1049,2465,790,538,310,44,24
14130,2303,1439,793,505,268,52,22
14131,1853,1761,790,479,329,110,62
14132,2441,1904,790,530,222,71,60
14133,1742,1140,792,500,80,82,34
14134,2564,1178,793,498,227,77,5
14135,2141,950,791,549,106,11,7
14136,2446,1813,787,543,210,64,21
14137,2009,1709,793,519,353,18,63
14138,1210,1990,789,513,319,73,40
14139,2824,1460,787,480,18,114,55
14140,2913,1962,793,533,68,85,59
14141,3122,1307,791,538,7,50,45
14142,2799,894,789,550,179,94,30
14143,1134,749,788,524,325,33,41
14144,1558,1318,789,490,214,17,27
14145,977,2164,791,539,204,119,65
14146,2314,2537,789,495,211,82,35
14147,2589,1366,793,479,127,81,76
14148,1290,2243,789,560,256,64,83
14149,1497,709,789,494,146,13,34
14150,3186,789,788,495,244,39,25
14151,2716,1584,787,529,396,96,42
14152,2246,803,789,514,323,10,64
14153,831,2557,791,540,66,33,35
14154,1381,548,790,481,144,25,45
14155,956,2631,792,522,255,87,83
14156,2460,1198,793,543,90,77,60
14157,1108,2358,793,549,354,93,67
14158,1852,1960,793,556,15,62,33
14159,1989,2376,787,521,218,18,25
14160,1169,2220,790,528,239,27,75
14161,2950,2237,792,495,226,31,37
14162,3068,726,789,522,72,77,27
14163,3077,818,791,486,274,93,42
14164,1216,2781,788,511,54,95,81
14165,2679,1693,793,499,173,45,18
14166,1633,2136,788,544,237,68,25
14167,1904,2229,787,503,168,10,11
14168,2082,1755,793,523,249,15,76
14169,2554,1329,788,513,305,77,54
14170,2947,794,790,513,157,93,52
14171,2220,2785,790,482,97,35,83
14172,1508,854,788,486,304,107,51
14173,2873,1171,792,559,54,46,64
14174,1012,458,788,547,125,65,1
14175,1756,2700,790,531,198,56,36
14176,901,406,790,489,81,62,30
14177,1316,469,792,553,147,35,88
14178,1832,751,791,535,8,56,44
14179,2141,1404,789,480,180,79,77
14180,2227,2912,789,541,5,70,6
14181,1593,640,792,486,376,114,86
14182,902,2926,787,480,232,38,53
14183,2753,2730,789,543,373,4,64
14184,2258,2855,793,537,361,9,38
14185,2300,1198,789,547,248,52,81
14186,2081,760,790,505,46,9,37
14187,1622,2486,791,525,6,26,15
14188,998,1272,791,525,33,110,31
14189,2446,434,789,506,126,3,89
14190,3170,539,791,545,344,113,52
14191,1729,1199,792,492,60,72,62
14192,1063,1979,790,507,263,68,52
14193,1019,2077,787,525,306,57,77
14194,2236,1118,788,559,313,34,85
14195,2891,2362,787,508,245,1,71
14196,2527,2201,793,493,325,61,57
14197,1545,1796,792,560,39,2,66
14198,3060,1265,793,550,131,28,55
14199,1167,2371,790,546,183,78,63
14200,2841,844,789,528,69,39,60
14201,1687,1648,791,543,278,23,41
14202,3239,2547,793,492,69,12,12
14203,3047,2502,789,538,273,59,25
14204,1104,2753,793,540,276,28,8
14205,1722,765,788,545,246,95,68
14206,2948,1470,789,534,243,22,65
14207,3230,1344,792,530,148,46,48
14208,2827,1504,789,499,44,44,40
14209,1425,2507,793,513,281,19,82
14210,982,1967,793,523,348,75,11
14211,833,2775,787,560,68,3,1
14212,2571,2587,793,527,79,24,57
14213,2666,1149,787,489,172,7,18
14214,2562,827,787,525,390,55,42
14215,2665,1264,787,543,132,66,44
14216,885,1348,793,538,352,94,57
14217,2435,1635,787,537,276,73,63
14218,1738,1984,792,508,31,92,61
14219,1173,650,789,487,225,66,60
14220,1659,2880,787,520,15,10,84
14221,1648,710,788,535,101,28,78
14222,959,402,787,508,122,116,35
14223,3045,2440,792,547,155,29,89
14224,1419,2460,787,506,66,103,45
14225,2350,2133,789,497,272,111,5
14226,2222,2252,790,546,184,93,54
14227,1953,1248,793,548,103,22,66
14228,945,1187,787,520,200,42,56
14229,1026,2227,793,496,80,115,32
14230,1687,1390,792,519,143,31,84
14231,1343,1281,788,506,340,37,70
14232,2455,1942,788,528,32,22,63
14233,2673,423,788,538,284,87,20
14234,3069,2142,787,560,24,21,59
14235,1372,1102,790,491,252,20,42
14236,2580,1526,792,558,183,114,80
14237,2737,949,788,524,2,85,86
14238,3055,688,788,551,286,67,27
14239,2526,1760,793,503,205,106,45
14240,2804,1372,787,495,293,49,42
14241,1021,1747,791,555,388,60,66
14242,1540,1014,788,559,344,76,17
14243,3167,1095,789,485,172,27,10
14244,2209,2232,791,483,314,50,27
14245,3199,1123,790,557,356,108,17
14246,1734,2804,793,559,15,111,45
14247,1887,1191,787,493,250,66,50
14248,1930,2434,790,539,110,36,70
14249,1212,1021,787,548,323,119,69
14250,1682,2252,790,491,392,59,48
14251,1033,2233,790,484,287,85,19
14252,1489,616,792,479,130,29,45
14253,2720,2690,788,499,156,97,88
14254,2568,2791,793,548,90,4,29
14255,2544,741,791,517,307,113,8
14256,3206,2526,793,516,59,29,82
14257,1956,2236,789,543,124,106,25
14258,936,1564,787,532,288,0,56
14259,1794,1332,788,527,85,74,55
14260,2952,2839,788,496,49,15,27
14261,846,2363,788,557,19,38,57
14262,1376,1602,790,520,337,56,69
14263,1966,546,789,534,380,88,58
14264,2280,947,787,536,216,80,32
14265,2160,2262,787,536,330,90,6
14266,2435,432,787,555,379,106,80
14267,2504,2605,789,524,135,27,76
14268,2409,2896,788,508,175,58,82
14269,2583,1181,790,537,279,104,82
14270,1772,713,792,508,179,14,80
14271,1737,2307,791,545,163,96,40
14272,1259,416,789,495,155,90,77
14273,2317,1608,789,534,280,94,60
14274,1831,561,792,498,53,42,82
14275,2274,653,791,502,107,74,48
14276,923,1135,789,529,273,112,34
14277,1262,2063,792,516,222,93,19
14278,1639,2046,793,539,154,81,86
14279,1183,2788,793,514,329,4,18
14280,1067,1050,791,543,38,67,26
14281,1443,612,790,521,232,37,66
14282,2331,2050,791,510,227,45,40
14283,2907,1406,788,557,203,76,6
14284,3015,753,788,497,235,0,59
14285,1322,1194,793,549,263,12,8
14286,1745,740,791,528,142,79,78
14287,2842,2694,789,518,139,26,71
14288,1817,523,793,500,218,108,51
14289,1322,2035,790,559,264,102,80
14290,1265,2429,792,517,208,98,43
14291,2588,2227,790,492,179,112,25
14292,2327,864,787,510,203,99,77
14293,2833,761,793,484,185,61,88
14294,1157,733,790,543,237,70,64
14295,1255,2353,792,507,4,66,30
14296,2529,2095,790,497,146,5,1
14297,2945,2556,792,506,344,45,35
14298,2167,2492,789,526,304,7,62
14299,1882,1307,792,495,110,70,51
14300,1693,471,788,530,144,37,79
14301,1901,2037,790,560,135,53,17
14302,3136,1815,792,488,241,86,89
14303,1398,1251,790,487,397,6,5
14304,1979,1502,790,514,142,7,76
14305,1066,546,787,495,4,83,29
14306,2257,1983,789,483,347,30,41
14307,3200,453,788,490,371,73,56
14308,2662,1313,793,533,376,91,14
14309,2745,1261,788,495,72,75,7
14310,835,2314,791,540,289,60,62
14311,1391,1359,792,541,281,105,80
14312,983,1819,792,541,371,0,50
14313,2017,471,791,508,276,50,75
14314,2395,1479,787,503,133,67,15
14315,1349,2323,792,486,275,25,71
14316,2586,831,792,517,290,31,71
14317,1039,692,793,540,308,2,78
14318,2090,2353,788,495,2,110,72
14319,2486,1759,787,509,161,50,55
14320,1011,1661,791,488,205,104,75
14321,2152,1871,790,501,83,56,45
14322,1995,2220,791,547,132,61,63
14323,1013,1954,788,516,272,21,14
14324,1565,2199,792,547,22,76,64
14325,2193,2037,790,526,272,3,44
14326,2334,2277,791,482,146,101,10
14327,2242,861,789,558,364,35,80
14328,3151,1470,791,559,44,25,48
14329,1204,2182,790,554,212,5,67
14330,1780,2082,790,512,218,108,65
14331,2939,2553,791,522,288,33,66
14332,3116,531,792,549,159,104,54
14333,1077,2655,793,537,117,14,3
14334,1052,1339,788,521,68,112,58
14335,2669,1528,788,546,334,118,46
14336,2723,1751,793,549,251,82,36
14337,1608,1832,789,480,251,103,68
14338,2108,2626,787,480,5,60,11
14339,1669,1004,788,525,7,55,36
14340,1365,880,788,549,104,72,41
14341,3025,1065,792,515,373,81,15
14342,2046,2157,789,484,265,53,21
14343,1759,1334,792,542,389,113,84
14344,1393,2293,788,517,186,92,10
14345,1529,1611,791,521,155,31,27
14346,916,1255,791,559,170,35,50
14347,1348,1562,788,543,269,33,82
14348,2557,1526,789,507,246,108,67
14349,1326,2046,788,532,269,96,65
14350,1997,1626,787,538,375,117,9
14351,2298,1854,787,539,137,45,58
14352,2707,2707,787,522,121,93,83
14353,3153,2326,792,560,20,52,16
14354,2944,2529,790,549,376,64,83
14355,2745,1481,790,519,2,8,38
14356,1227,2152,789,497,336,80,12
14357,2844,2862,791,539,189,6,54
14358,2244,2288,790,521,144,115,84
14359,1687,1496,788,534,30,82,33
14360,1608,2905,787,543,359,69,36
14361,1380,705,788,518,351,65,6
14362,2299,1729,792,486,34,52,41
14363,1409,2301,788,497,111,31,71
14364,2713,1931,791,485,244,88,13
14365,2275,1828,789,487,288,75,23
14366,1624,1006,792,478,86,43,49
14367,1894,1445,789,507,172,57,62
14368,1380,1951,788,482,158,107,52
14369,2010,990,791,498,186,54,29
14370,2569,717,787,533,110,58,60
14371,1064,1358,792,510,0,47,61
14372,1016,1532,790,483,33,32,39
14373,2429,824,787,501,89,118,85
14374,2314,1337,787,495,377,13,89
14375,2598,2776,789,545,308,70,55
14376,997,402,788,511,89,117,59
