DateID,FullDate,Month,Year
2687,2024-02-19,February,2024
2688,2024-02-20,February,2024
2689,2024-02-21,February,2024
2690,2024-02-22,February,2024
2691,2024-02-23,February,2024
2692,2024-02-24,February,2024
2693,2024-02-25,February,2024
2694,2024-02-26,February,2024
2695,2024-02-27,February,2024
2696,2024-02-28,February,2024
2697,2024-02-29,February,2024
2698,2024-03-01,March,2024
2699,2024-03-02,March,2024
2700,2024-03-03,March,2024
2701,2024-03-04,March,2024
2702,2024-03-05,March,2024
2703,2024-03-06,March,2024
2704,2024-03-07,March,2024
2705,2024-03-08,March,2024
2706,2024-03-09,March,2024
2707,2024-03-10,March,2024
2708,2024-03-11,March,2024
2709,2024-03-12,March,2024
2710,2024-03-13,March,2024
2711,2024-03-14,March,2024
2712,2024-03-15,March,2024
2713,2024-03-16,March,2024
2714,2024-03-17,March,2024
2715,2024-03-18,March,2024
2716,2024-03-19,March,2024
2717,2024-03-20,March,2024
2718,2024-03-21,March,2024
2719,2024-03-22,March,2024
2720,2024-03-23,March,2024
2721,2024-03-24,March,2024
2722,2024-03-25,March,2024
2723,2024-03-26,March,2024
2724,2024-03-27,March,2024
2725,2024-03-28,March,2024
2726,2024-03-29,March,2024
2727,2024-03-30,March,2024
2728,2024-03-31,March,2024
2729,2024-04-01,April,2024
2730,2024-04-02,April,2024
2731,2024-04-03,April,2024
2732,2024-04-04,April,2024
2733,2024-04-05,April,2024
2734,2024-04-06,April,2024
2735,2024-04-07,April,2024
2736,2024-04-08,April,2024
2737,2024-04-09,April,2024
2738,2024-04-10,April,2024
2739,2024-04-11,April,2024
2740,2024-04-12,April,2024
2741,2024-04-13,April,2024
2742,2024-04-14,April,2024
2743,2024-04-15,April,2024
2744,2024-04-16,April,2024
2745,2024-04-17,April,2024
2746,2024-04-18,April,2024
2747,2024-04-19,April,2024
2748,2024-04-20,April,2024
2749,2024-04-21,April,2024
2750,2024-04-22,April,2024
2751,2024-04-23,April,2024
2752,2024-04-24,April,2024
2753,2024-04-25,April,2024
2754,2024-04-26,April,2024
2755,2024-04-27,April,2024
2756,2024-04-28,April,2024
2757,2024-04-29,April,2024
2758,2024-04-30,April,2024
2759,2024-05-01,May,2024
2760,2024-05-02,May,2024
2761,2024-05-03,May,2024
2762,2024-05-04,May,2024
2763,2024-05-05,May,2024
2764,2024-05-06,May,2024
2765,2024-05-07,May,2024
2766,2024-05-08,May,2024
2767,2024-05-09,May,2024
2768,2024-05-10,May,2024
2769,2024-05-11,May,2024
2770,2024-05-12,May,2024
2771,2024-05-13,May,2024
2772,2024-05-14,May,2024
2773,2024-05-15,May,2024
2774,2024-05-16,May,2024
2775,2024-05-17,May,2024
2776,2024-05-18,May,2024
2777,2024-05-19,May,2024
2778,2024-05-20,May,2024
2779,2024-05-21,May,2024
2780,2024-05-22,May,2024
2781,2024-05-23,May,2024
2782,2024-05-24,May,2024
2783,2024-05-25,May,2024
2784,2024-05-26,May,2024
2785,2024-05-27,May,2024
2786,2024-05-28,May,2024
2787,2024-05-29,May,2024
2788,2024-05-30,May,2024
2789,2024-05-31,May,2024
2790,2024-06-01,June,2024
2791,2024-06-02,June,2024
2792,2024-06-03,June,2024
2793,2024-06-04,June,2024
2794,2024-06-05,June,2024
2795,2024-06-06,June,2024
2796,2024-06-07,June,2024
2797,2024-06-08,June,2024
2798,2024-06-09,June,2024
2799,2024-06-10,June,2024
2800,2024-06-11,June,2024
2801,2024-06-12,June,2024
2802,2024-06-13,June,2024
2803,2024-06-14,June,2024
2804,2024-06-15,June,2024
2805,2024-06-16,June,2024
2806,2024-06-17,June,2024
2807,2024-06-18,June,2024
2808,2024-06-19,June,2024
2809,2024-06-20,June,2024
2810,2024-06-21,June,2024
2811,2024-06-22,June,2024
2812,2024-06-23,June,2024
2813,2024-06-24,June,2024
2814,2024-06-25,June,2024
2815,2024-06-26,June,2024
2816,2024-06-27,June,2024
2817,2024-06-28,June,2024
2818,2024-06-29,June,2024
2819,2024-06-30,June,2024
2820,2024-07-01,July,2024
2821,2024-07-02,July,2024
2822,2024-07-03,July,2024
2823,2024-07-04,July,2024
2824,2024-07-05,July,2024
2825,2024-07-06,July,2024
2826,2024-07-07,July,2024
2827,2024-07-08,July,2024
2828,2024-07-09,July,2024
2829,2024-07-10,July,2024
2830,2024-07-11,July,2024
2831,2024-07-12,July,2024
2832,2024-07-13,July,2024
2833,2024-07-14,July,2024
2834,2024-07-15,July,2024
2835,2024-07-16,July,2024
2836,2024-07-17,July,2024
2837,2024-07-18,July,2024
2838,2024-07-19,July,2024
2839,2024-07-20,July,2024
2840,2024-07-21,July,2024
2841,2024-07-22,July,2024
2842,2024-07-23,July,2024
2843,2024-07-24,July,2024
2844,2024-07-25,July,2024
2845,2024-07-26,July,2024
2846,2024-07-27,July,2024
2847,2024-07-28,July,2024
2848,2024-07-29,July,2024
2849,2024-07-30,July,2024
2850,2024-07-31,July,2024
2851,2024-08-01,August,2024
2852,2024-08-02,August,2024
2853,2024-08-03,August,2024
2854,2024-08-04,August,2024
2855,2024-08-05,August,2024
2856,2024-08-06,August,2024
2857,2024-08-07,August,2024
2858,2024-08-08,August,2024
2859,2024-08-09,August,2024
2860,2024-08-10,August,2024
2861,2024-08-11,August,2024
2862,2024-08-12,August,2024
2863,2024-08-13,August,2024
2864,2024-08-14,August,2024
2865,2024-08-15,August,2024
2866,2024-08-16,August,2024
2867,2024-08-17,August,2024
2868,2024-08-18,August,2024
2869,2024-08-19,August,2024
2870,2024-08-20,August,2024
2871,2024-08-21,August,2024
2872,2024-08-22,August,2024
2873,2024-08-23,August,2024
2874,2024-08-24,August,2024
2875,2024-08-25,August,2024
2876,2024-08-26,August,2024
2877,2024-08-27,August,2024
2878,2024-08-28,August,2024
2879,2024-08-29,August,2024
2880,2024-08-30,August,2024
2881,2024-08-31,August,2024
2882,2024-09-01,September,2024
2883,2024-09-02,September,2024
2884,2024-09-03,September,2024
2885,2024-09-04,September,2024
2886,2024-09-05,September,2024
2887,2024-09-06,September,2024
2888,2024-09-07,September,2024
2889,2024-09-08,September,2024
2890,2024-09-09,September,2024
2891,2024-09-10,September,2024
2892,2024-09-11,September,2024
2893,2024-09-12,September,2024
2894,2024-09-13,September,2024
2895,2024-09-14,September,2024
2896,2024-09-15,September,2024
2897,2024-09-16,September,2024
2898,2024-09-17,September,2024
2899,2024-09-18,September,2024
2900,2024-09-19,September,2024
2901,2024-09-20,September,2024
2902,2024-09-21,September,2024
2903,2024-09-22,September,2024
2904,2024-09-23,September,2024
2905,2024-09-24,September,2024
2906,2024-09-25,September,2024
2907,2024-09-26,September,2024
2908,2024-09-27,September,2024
2909,2024-09-28,September,2024
2910,2024-09-29,September,2024
2911,2024-09-30,September,2024
2912,2024-10-01,October,2024
2913,2024-10-02,October,2024
2914,2024-10-03,October,2024
2915,2024-10-04,October,2024
2916,2024-10-05,October,2024
2917,2024-10-06,October,2024
2918,2024-10-07,October,2024
2919,2024-10-08,October,2024
2920,2024-10-09,October,2024
2921,2024-10-10,October,2024
2922,2024-10-11,October,2024
2923,2024-10-12,October,2024
2924,2024-10-13,October,2024
2925,2024-10-14,October,2024
2926,2024-10-15,October,2024
2927,2024-10-16,October,2024
2928,2024-10-17,October,2024
2929,2024-10-18,October,2024
2930,2024-10-19,October,2024
2931,2024-10-20,October,2024
2932,2024-10-21,October,2024
2933,2024-10-22,October,2024
2934,2024-10-23,October,2024
2935,2024-10-24,October,2024
2936,2024-10-25,October,2024
2937,2024-10-26,October,2024
2938,2024-10-27,October,2024
2939,2024-10-28,October,2024
2940,2024-10-29,October,2024
2941,2024-10-30,October,2024
2942,2024-10-31,October,2024
2943,2024-11-01,November,2024
2944,2024-11-02,November,2024
2945,2024-11-03,November,2024
2946,2024-11-04,November,2024
2947,2024-11-05,November,2024
2948,2024-11-06,November,2024
2949,2024-11-07,November,2024
2950,2024-11-08,November,2024
2951,2024-11-09,November,2024
2952,2024-11-10,November,2024
2953,2024-11-11,November,2024
2954,2024-11-12,November,2024
2955,2024-11-13,November,2024
2956,2024-11-14,November,2024
2957,2024-11-15,November,2024
2958,2024-11-16,November,2024
2959,2024-11-17,November,2024
2960,2024-11-18,November,2024
2961,2024-11-19,November,2024
2962,2024-11-20,November,2024
2963,2024-11-21,November,2024
2964,2024-11-22,November,2024
2965,2024-11-23,November,2024
2966,2024-11-24,November,2024
2967,2024-11-25,November,2024
2968,2024-11-26,November,2024
2969,2024-11-27,November,2024
2970,2024-11-28,November,2024
2971,2024-11-29,November,2024
2972,2024-11-30,November,2024
2973,2024-12-01,December,2024
2974,2024-12-02,December,2024
2975,2024-12-03,December,2024
2976,2024-12-04,December,2024
2977,2024-12-05,December,2024
2978,2024-12-06,December,2024
2979,2024-12-07,December,2024
2980,2024-12-08,December,2024
2981,2024-12-09,December,2024
2982,2024-12-10,December,2024
2983,2024-12-11,December,2024
2984,2024-12-12,December,2024
2985,2024-12-13,December,2024
2986,2024-12-14,December,2024
2987,2024-12-15,December,2024
2988,2024-12-16,December,2024
2989,2024-12-17,December,2024
2990,2024-12-18,December,2024
2991,2024-12-19,December,2024
2992,2024-12-20,December,2024
2993,2024-12-21,December,2024
2994,2024-12-22,December,2024
2995,2024-12-23,December,2024
2996,2024-12-24,December,2024
2997,2024-12-25,December,2024
2998,2024-12-26,December,2024
2999,2024-12-27,December,2024
3000,2024-12-28,December,2024
3001,2024-12-29,December,2024
3002,2024-12-30,December,2024
3003,2024-12-31,December,2024
3004,2025-01-01,January,2025
3005,2025-01-02,January,2025
3006,2025-01-03,January,2025
3007,2025-01-04,January,2025
3008,2025-01-05,January,2025
3009,2025-01-06,January,2025
3010,2025-01-07,January,2025
3011,2025-01-08,January,2025
3012,2025-01-09,January,2025
3013,2025-01-10,January,2025
3014,2025-01-11,January,2025
3015,2025-01-12,January,2025
3016,2025-01-13,January,2025
3017,2025-01-14,January,2025
3018,2025-01-15,January,2025
3019,2025-01-16,January,2025
3020,2025-01-17,January,2025
3021,2025-01-18,January,2025
3022,2025-01-19,January,2025
3023,2025-01-20,January,2025
3024,2025-01-21,January,2025
3025,2025-01-22,January,2025
3026,2025-01-23,January,2025
3027,2025-01-24,January,2025
3028,2025-01-25,January,2025
3029,2025-01-26,January,2025
3030,2025-01-27,January,2025
3031,2025-01-28,January,2025
3032,2025-01-29,January,2025
3033,2025-01-30,January,2025
3034,2025-01-31,January,2025
3035,2025-02-01,February,2025
3036,2025-02-02,February,2025
3037,2025-02-03,February,2025
3038,2025-02-04,February,2025
3039,2025-02-05,February,2025
3040,2025-02-06,February,2025
3041,2025-02-07,February,2025
3042,2025-02-08,February,2025
3043,2025-02-09,February,2025
3044,2025-02-10,February,2025
3045,2025-02-11,February,2025
3046,2025-02-12,February,2025
3047,2025-02-13,February,2025
3048,2025-02-14,February,2025
3049,2025-02-15,February,2025
3050,2025-02-16,February,2025
3051,2025-02-17,February,2025
3052,2025-02-18,February,2025
3053,2025-02-19,February,2025
3054,2025-02-20,February,2025
3055,2025-02-21,February,2025
3056,2025-02-22,February,2025
3057,2025-02-23,February,2025
3058,2025-02-24,February,2025
3059,2025-02-25,February,2025
3060,2025-02-26,February,2025
3061,2025-02-27,February,2025
3062,2025-02-28,February,2025
3063,2025-03-01,March,2025
3064,2025-03-02,March,2025
3065,2025-03-03,March,2025
3066,2025-03-04,March,2025
3067,2025-03-05,March,2025
3068,2025-03-06,March,2025
3069,2025-03-07,March,2025
3070,2025-03-08,March,2025
3071,2025-03-09,March,2025
3072,2025-03-10,March,2025
3073,2025-03-11,March,2025
3074,2025-03-12,March,2025
3075,2025-03-13,March,2025
3076,2025-03-14,March,2025
3077,2025-03-15,March,2025
3078,2025-03-16,March,2025
3079,2025-03-17,March,2025
3080,2025-03-18,March,2025
3081,2025-03-19,March,2025
3082,2025-03-20,March,2025
3083,2025-03-21,March,2025
3084,2025-03-22,March,2025
3085,2025-03-23,March,2025
3086,2025-03-24,March,2025
3087,2025-03-25,March,2025
3088,2025-03-26,March,2025
3089,2025-03-27,March,2025
3090,2025-03-28,March,2025
3091,2025-03-29,March,2025
3092,2025-03-30,March,2025
3093,2025-03-31,March,2025
3094,2025-04-01,April,2025
3095,2025-04-02,April,2025
3096,2025-04-03,April,2025
3097,2025-04-04,April,2025
3098,2025-04-05,April,2025
3099,2025-04-06,April,2025
3100,2025-04-07,April,2025
3101,2025-04-08,April,2025
3102,2025-04-09,April,2025
3103,2025-04-10,April,2025
3104,2025-04-11,April,2025
3105,2025-04-12,April,2025
3106,2025-04-13,April,2025
3107,2025-04-14,April,2025
3108,2025-04-15,April,2025
3109,2025-04-16,April,2025
3110,2025-04-17,April,2025
3111,2025-04-18,April,2025
3112,2025-04-19,April,2025
3113,2025-04-20,April,2025
3114,2025-04-21,April,2025
3115,2025-04-22,April,2025
3116,2025-04-23,April,2025
3117,2025-04-24,April,2025
3118,2025-04-25,April,2025
3119,2025-04-26,April,2025
3120,2025-04-27,April,2025
3121,2025-04-28,April,2025
3122,2025-04-29,April,2025
3123,2025-04-30,April,2025
3124,2025-05-01,May,2025
3125,2025-05-02,May,2025
3126,2025-05-03,May,2025
3127,2025-05-04,May,2025
3128,2025-05-05,May,2025
3129,2025-05-06,May,2025
3130,2025-05-07,May,2025
3131,2025-05-08,May,2025
3132,2025-05-09,May,2025
3133,2025-05-10,May,2025
3134,2025-05-11,May,2025
3135,2025-05-12,May,2025
3136,2025-05-13,May,2025
3137,2025-05-14,May,2025
3138,2025-05-15,May,2025
3139,2025-05-16,May,2025
3140,2025-05-17,May,2025
3141,2025-05-18,May,2025
3142,2025-05-19,May,2025
3143,2025-05-20,May,2025
3144,2025-05-21,May,2025
3145,2025-05-22,May,2025
3146,2025-05-23,May,2025
3147,2025-05-24,May,2025
3148,2025-05-25,May,2025
3149,2025-05-26,May,2025
3150,2025-05-27,May,2025
3151,2025-05-28,May,2025
3152,2025-05-29,May,2025
3153,2025-05-30,May,2025
3154,2025-05-31,May,2025
3155,2025-06-01,June,2025
3156,2025-06-02,June,2025
3157,2025-06-03,June,2025
3158,2025-06-04,June,2025
3159,2025-06-05,June,2025
3160,2025-06-06,June,2025
3161,2025-06-07,June,2025
3162,2025-06-08,June,2025
3163,2025-06-09,June,2025
3164,2025-06-10,June,2025
3165,2025-06-11,June,2025
3166,2025-06-12,June,2025
3167,2025-06-13,June,2025
3168,2025-06-14,June,2025
3169,2025-06-15,June,2025
3170,2025-06-16,June,2025
3171,2025-06-17,June,2025
3172,2025-06-18,June,2025
3173,2025-06-19,June,2025
3174,2025-06-20,June,2025
3175,2025-06-21,June,2025
3176,2025-06-22,June,2025
3177,2025-06-23,June,2025
3178,2025-06-24,June,2025
3179,2025-06-25,June,2025
3180,2025-06-26,June,2025
3181,2025-06-27,June,2025
3182,2025-06-28,June,2025
3183,2025-06-29,June,2025
3184,2025-06-30,June,2025
3185,2025-07-01,July,2025
3186,2025-07-02,July,2025
3187,2025-07-03,July,2025
3188,2025-07-04,July,2025
3189,2025-07-05,July,2025
3190,2025-07-06,July,2025
3191,2025-07-07,July,2025
3192,2025-07-08,July,2025
3193,2025-07-09,July,2025
3194,2025-07-10,July,2025
3195,2025-07-11,July,2025
3196,2025-07-12,July,2025
3197,2025-07-13,July,2025
3198,2025-07-14,July,2025
3199,2025-07-15,July,2025
3200,2025-07-16,July,2025
3201,2025-07-17,July,2025
3202,2025-07-18,July,2025
3203,2025-07-19,July,2025
3204,2025-07-20,July,2025
3205,2025-07-21,July,2025
3206,2025-07-22,July,2025
3207,2025-07-23,July,2025
3208,2025-07-24,July,2025
3209,2025-07-25,July,2025
3210,2025-07-26,July,2025
3211,2025-07-27,July,2025
3212,2025-07-28,July,2025
3213,2025-07-29,July,2025
3214,2025-07-30,July,2025
3215,2025-07-31,July,2025
3216,2025-08-01,August,2025
3217,2025-08-02,August,2025
3218,2025-08-03,August,2025
3219,2025-08-04,August,2025
3220,2025-08-05,August,2025
3221,2025-08-06,August,2025
3222,2025-08-07,August,2025
3223,2025-08-08,August,2025
3224,2025-08-09,August,2025
3225,2025-08-10,August,2025
3226,2025-08-11,August,2025
3227,2025-08-12,August,2025
3228,2025-08-13,August,2025
3229,2025-08-14,August,2025
3230,2025-08-15,August,2025
3231,2025-08-16,August,2025
3232,2025-08-17,August,2025
3233,2025-08-18,August,2025
3234,2025-08-19,August,2025
3235,2025-08-20,August,2025
3236,2025-08-21,August,2025
3237,2025-08-22,August,2025
3238,2025-08-23,August,2025
3239,2025-08-24,August,2025
3240,2025-08-25,August,2025
3241,2025-08-26,August,2025
3242,2025-08-27,August,2025
