MarketingFactID,DateID,ChannelID,CampaignID,AdSpend,Impressions,Clicks,Conversions,ROI
952,1611,890,CA-019,4147.53,571548,32470,51,231.03
953,1250,892,CA-033,3113.73,261638,4274,564,-33.18
954,1472,887,CA-050,3288.43,401955,28932,908,244.78
955,1550,880,CA-064,3577.89,835398,39221,1247,401.53
956,2765,892,CA-009,999.72,288883,35756,293,68.46
957,2975,891,CA-128,2882.27,884791,37166,781,36.99
958,1525,884,CA-016,3312.93,741561,18494,1687,226.49
959,1823,887,CA-046,1370.19,307682,37232,957,284.11
960,2076,884,CA-053,3384.35,224687,31531,10,47.62
961,2282,891,CA-120,2985.62,272196,23041,756,121.45
962,3129,882,CA-041,2716.61,693513,15304,1172,141.28
963,1693,885,CA-121,3575.04,590651,27610,1662,240.02
964,1386,890,CA-005,2534.84,178924,15558,1910,401.49
965,1371,880,CA-098,531.69,276410,20181,1628,286.06
966,993,887,CA-015,3696.00,646436,36976,1859,170.67
967,2718,880,CA-024,291.15,627791,26413,1613,74.97
968,1817,892,CA-140,2697.39,407080,37540,1012,124.81
969,2257,883,CA-130,1948.68,478606,38005,635,403.38
970,2792,886,CA-129,2678.19,618559,35095,1850,467.98
971,1153,887,CA-088,1050.59,709558,20698,1504,-41.31
972,1583,889,CA-050,4062.81,165269,13481,477,19.76
973,949,887,CA-002,4379.37,565192,1892,339,475.73
974,1264,881,CA-089,204.41,803010,28420,1360,193.69
975,3136,891,CA-051,2206.89,420934,13781,1484,331.09
976,1210,883,CA-114,2907.54,640433,4108,574,320.72
977,2392,883,CA-106,3430.67,417087,27678,1608,240.63
978,2305,883,CA-124,3330.86,644273,27316,776,136.88
979,1498,889,CA-090,756.12,831770,38348,1659,361.35
980,2269,885,CA-056,2034.31,89646,17163,348,474.29
981,1680,888,CA-022,1472.11,250018,11510,1073,345.97
982,3117,882,CA-075,3688.88,40194,24358,746,330.62
983,3038,888,CA-132,2036.03,411119,37591,994,18.61
984,2202,881,CA-045,1574.18,454962,35876,1548,69.53
985,957,882,CA-009,2127.75,866265,36098,1625,181.42
986,2443,885,CA-050,3677.34,752378,37382,233,312.70
987,3056,887,CA-104,1204.33,723562,5527,794,52.49
988,2395,887,CA-110,4677.97,156396,17491,5,106.54
989,2904,884,CA-042,127.14,510971,20305,1872,-2.83
990,1835,891,CA-083,4215.32,137562,26532,1633,97.65
991,1296,882,CA-037,3498.13,222065,9695,359,199.57
992,1157,891,CA-111,2742.33,424896,15414,378,112.42
993,3144,891,CA-084,3778.33,517389,34709,1190,-44.72
994,2056,881,CA-022,1343.75,585733,9831,906,212.11
995,2369,880,CA-116,3517.51,33383,8050,435,452.05
996,1529,889,CA-106,3310.28,13644,19896,583,393.89
997,1521,884,CA-011,187.36,712788,14418,380,-32.51
998,1698,885,CA-099,435.09,532834,29408,977,478.18
999,2702,882,CA-117,2367.45,175041,18887,415,147.09
1000,1961,881,CA-045,536.58,896522,29446,1437,359.54
1001,2178,892,CA-091,741.44,548503,25737,760,324.44
1002,2782,892,CA-114,2819.97,564884,3235,886,10.52
1003,2732,882,CA-144,3356.60,386221,25565,1682,290.47
1004,1768,890,CA-139,3130.85,368556,23202,1514,223.02
1005,2600,880,CA-101,1248.55,56309,26391,1663,342.44
1006,2819,880,CA-080,1520.19,555808,33452,560,175.74
1007,1146,886,CA-110,1858.38,249100,38588,1026,-32.60
1008,1773,888,CA-089,3620.39,765033,8315,937,206.27
1009,1155,889,CA-141,313.72,695574,18661,1313,190.97
1010,2425,887,CA-027,2133.99,47064,35397,914,95.25
1011,1288,884,CA-119,4799.47,794254,31115,1859,144.34
1012,1435,885,CA-059,3182.09,789671,27650,1784,302.99
1013,2416,887,CA-049,2160.71,824972,20001,482,41.79
1014,2931,885,CA-009,3934.05,199290,77,790,383.43
1015,1771,885,CA-083,253.77,813568,35690,1057,-15.23
1016,982,881,CA-102,3255.25,723324,23787,1588,348.23
1017,2478,885,CA-034,4752.92,479209,19984,218,257.45
1018,2572,884,CA-081,578.98,863596,12162,1060,308.97
1019,3069,890,CA-076,918.97,66599,25334,1704,439.80
1020,3153,884,CA-130,1578.94,438304,34899,357,-42.33
1021,1404,882,CA-088,2899.73,204895,34858,1481,249.09
1022,2494,889,CA-075,2623.13,685355,26343,342,193.91
1023,2257,892,CA-103,2318.22,77938,36404,825,338.93
1024,2834,890,CA-070,2510.86,586390,23730,721,449.37
1025,2276,884,CA-022,816.01,743836,11593,201,320.54
1026,2389,880,CA-069,1522.10,81868,19065,1630,484.84
1027,1243,886,CA-037,1615.95,557519,16407,64,188.49
1028,2439,888,CA-015,3263.50,870977,31856,719,288.90
1029,2980,887,CA-068,1735.15,402762,34583,85,367.54
1030,1703,885,CA-008,2042.18,577560,29853,1734,190.66
1031,2541,884,CA-057,140.72,729927,12377,845,220.25
1032,1707,884,CA-001,3346.24,856188,4940,883,194.65
1033,2072,888,CA-038,194.12,649319,33200,1565,433.68
1034,931,890,CA-106,187.34,620094,29403,394,344.27
1035,2117,889,CA-060,3342.14,63611,10791,1785,390.86
1036,1063,880,CA-026,3202.73,347604,38879,1439,352.54
1037,1088,888,CA-131,2182.07,547794,4454,149,39.27
1038,1884,884,CA-109,2140.25,395068,37444,206,436.90
1039,2200,892,CA-130,2221.72,855086,29033,1715,314.04
1040,1631,884,CA-046,2157.98,366531,35970,1571,184.30
1041,1330,886,CA-041,3463.41,510949,33548,1960,458.42
1042,3154,886,CA-013,3987.53,860916,21664,1713,157.32
1043,1106,882,CA-015,2651.24,460878,27286,1175,169.64
1044,1258,887,CA-009,1404.31,852639,16711,1980,214.14
1045,1032,889,CA-148,4834.27,899099,11755,658,384.22
1046,1831,891,CA-138,657.76,660916,14982,1790,46.71
1047,1559,882,CA-034,4818.78,661264,134,1312,287.03
1048,1723,883,CA-025,2719.48,99294,27458,294,74.39
1049,1134,887,CA-032,167.29,641787,17948,917,62.81
1050,3170,888,CA-046,1912.06,171233,31112,1186,298.98
1051,2043,889,CA-073,1091.59,174423,19661,1764,199.43
1052,1638,892,CA-047,4413.40,540375,34915,1208,457.21
1053,2362,882,CA-053,4650.02,489276,28300,963,373.11
1054,932,883,CA-077,4126.68,209924,36712,710,305.79
1055,1978,884,CA-105,2934.43,760333,28414,960,307.05
1056,2767,892,CA-118,1526.88,515266,30984,368,-44.57
1057,1116,884,CA-039,456.00,280967,21712,163,356.68
1058,1157,892,CA-002,2723.54,5067,12852,419,377.33
1059,1596,889,CA-144,941.86,403341,29827,813,475.00
1060,1572,888,CA-046,2670.83,568282,56,911,311.03
1061,1114,881,CA-116,816.36,148367,8829,867,-44.39
1062,2587,881,CA-145,2186.59,826748,37059,310,421.51
1063,2284,891,CA-133,2016.21,84289,31628,1340,168.53
1064,2802,891,CA-142,898.05,823906,1612,54,397.06
1065,2875,887,CA-120,2030.36,701668,30275,312,-10.19
1066,2100,887,CA-095,4300.28,26407,27836,609,486.52
1067,900,886,CA-067,806.56,362128,20059,1934,376.92
1068,2529,885,CA-023,2913.12,766187,16284,763,150.97
1069,1732,880,CA-008,4520.19,868928,36398,1196,111.34
1070,2233,888,CA-069,567.05,693611,37783,1648,462.22
1071,2888,892,CA-096,834.87,106490,29109,1095,453.56
1072,3051,883,CA-103,2005.13,610349,28138,336,274.62
1073,1429,889,CA-007,4549.28,477679,10931,912,253.32
1074,2126,884,CA-132,1315.20,621881,24731,324,159.10
1075,1328,889,CA-001,1083.45,91285,33623,493,425.48
1076,2339,882,CA-107,724.17,764104,26653,1218,117.63
1077,995,881,CA-067,3872.15,556511,16276,175,26.75
1078,2217,889,CA-146,229.04,781411,23033,1098,120.39
1079,2923,892,CA-029,2388.70,328800,18148,910,-2.20
1080,2925,891,CA-100,2908.47,136415,12954,505,109.29
1081,2485,891,CA-001,4785.16,713306,7411,619,24.70
1082,1754,880,CA-088,4563.39,50529,9299,1244,358.54
1083,900,880,CA-019,3167.83,42336,6861,1682,115.84
1084,3089,886,CA-078,1190.04,206386,25271,1048,-20.71
1085,2206,883,CA-124,977.08,620143,14962,435,52.20
1086,2213,892,CA-056,832.94,189559,38257,1229,46.77
1087,2379,883,CA-080,2209.07,209093,8948,244,358.14
1088,1086,884,CA-024,4400.70,590033,3514,1787,60.47
1089,956,880,CA-061,2776.63,270493,15358,1478,-4.27
1090,1792,884,CA-042,3098.35,471637,18585,483,431.38
1091,1772,880,CA-063,414.25,162877,23953,1313,-29.63
1092,1521,884,CA-037,2533.12,389352,30546,1736,475.45
1093,1045,886,CA-067,3015.99,242278,22517,1837,404.55
1094,1615,882,CA-078,183.12,413204,36589,1294,462.45
1095,1169,889,CA-047,1383.88,418671,29354,879,338.18
1096,2354,887,CA-080,3770.31,707473,16863,131,128.81
1097,3016,891,CA-089,3834.12,496917,1185,623,115.24
1098,2221,881,CA-058,1595.09,382751,572,1193,441.22
1099,2797,883,CA-019,1691.32,731852,22453,1292,473.92
1100,1963,882,CA-062,4203.94,283232,35593,411,65.13
1101,3099,886,CA-127,747.79,749040,6958,1072,446.27
1102,834,885,CA-038,1136.82,600608,3354,1779,322.74
1103,2044,883,CA-114,2210.58,183569,36229,658,16.90
1104,1647,880,CA-096,4336.95,128097,36810,613,-4.10
1105,2173,887,CA-024,87.31,702204,3080,1185,-10.90
1106,997,890,CA-032,343.09,251836,10756,1076,489.18
1107,2575,882,CA-007,471.80,207666,14373,1370,324.76
1108,827,887,CA-059,1772.43,690813,35947,508,102.69
1109,1365,887,CA-013,3355.99,190615,22397,1035,407.92
1110,823,880,CA-073,1801.40,762131,11558,1779,134.81
1111,1405,891,CA-075,1357.78,322860,4113,465,153.43
1112,2817,888,CA-025,2908.90,180748,25004,1961,39.09
1113,3170,888,CA-008,3599.43,30019,38821,748,342.83
1114,3132,881,CA-096,976.79,586865,31120,1997,288.84
1115,2144,883,CA-116,3815.82,430713,12290,1189,395.71
1116,1942,885,CA-135,3494.49,301253,31700,139,-49.59
1117,2760,882,CA-060,3583.15,634595,50,647,6.86
1118,1327,880,CA-051,4308.37,641308,9104,1408,281.37
1119,2295,887,CA-002,3970.17,415869,11827,0,448.71
1120,1182,881,CA-112,3594.75,717882,13026,896,-9.41
1121,3221,892,CA-024,1578.22,45391,33545,350,-27.45
1122,2026,884,CA-055,4448.17,739737,2278,362,402.31
1123,1374,881,CA-126,4500.86,382604,36300,1087,475.53
1124,1382,885,CA-107,777.33,186828,24885,1868,293.99
1125,2550,890,CA-056,2340.37,777323,2408,1894,341.94
1126,2699,889,CA-021,679.56,678745,26064,1039,351.35
1127,1956,890,CA-128,1517.61,172339,33424,820,380.86
1128,3072,890,CA-036,2286.56,708856,17915,878,178.48
1129,1017,889,CA-047,415.31,189705,23369,905,380.83
1130,2286,892,CA-081,2352.03,209777,25698,1661,21.36
1131,1759,883,CA-106,4229.44,307613,13995,143,6.72
1132,1084,891,CA-098,906.29,618392,39695,654,116.23
1133,1403,885,CA-056,4571.91,416185,24633,894,332.09
1134,2237,882,CA-129,4381.27,489475,10661,900,38.70
1135,1597,883,CA-076,1192.44,270936,25186,1852,-29.55
1136,2638,883,CA-043,2003.19,323658,14062,1734,269.18
1137,1973,889,CA-004,1535.81,135491,33207,207,400.45
1138,1723,892,CA-082,835.72,89318,25195,908,119.12
1139,1459,882,CA-005,1529.22,120166,7411,922,466.80
1140,2142,886,CA-013,4468.17,284101,28630,1510,-23.95
1141,2494,887,CA-087,2588.62,730759,23704,908,480.02
1142,812,882,CA-146,4353.26,712713,3597,1837,-17.34
1143,3082,891,CA-101,3298.06,507906,2796,517,456.32
1144,3187,890,CA-059,3969.90,700857,36169,935,443.63
1145,2213,884,CA-127,1508.53,223166,36031,686,388.59
1146,879,888,CA-072,2480.28,808384,14046,1059,454.61
1147,2196,887,CA-099,606.97,379972,22551,1677,121.01
1148,3108,886,CA-080,325.80,620943,26078,1508,215.15
1149,1019,882,CA-115,1624.89,299278,11596,1282,471.41
1150,3090,888,CA-079,3649.10,815246,84,216,305.75
1151,1466,892,CA-063,1878.55,344196,24213,1798,-41.99
1152,1686,890,CA-114,2677.93,484184,37666,256,248.71
1153,3055,882,CA-122,4042.95,295821,39474,1540,97.47
1154,892,890,CA-061,2223.23,76859,38187,1299,451.15
1155,1463,891,CA-087,460.95,846701,18985,170,370.47
1156,3223,886,CA-049,418.80,731969,1245,1820,351.61
1157,1900,883,CA-105,4861.73,800774,18616,895,5.20
1158,1232,892,CA-097,4413.47,586242,15448,1344,391.90
1159,1336,887,CA-015,2918.71,114280,33892,653,386.34
1160,1806,889,CA-008,3265.28,647541,27549,386,61.02
1161,889,888,CA-065,4318.70,421045,29704,1432,315.73
1162,1614,892,CA-134,4249.83,696058,38690,55,26.02
1163,1636,886,CA-015,3809.17,97549,330,301,-16.78
1164,1961,888,CA-014,4849.19,690621,9310,1502,476.40
1165,2671,882,CA-017,1552.91,677434,17185,1887,350.96
1166,1258,891,CA-052,3449.18,700277,27113,1296,104.04
1167,984,881,CA-008,4555.83,290769,17259,176,96.73
1168,1768,880,CA-012,1191.72,159407,13525,1828,22.38
1169,2843,891,CA-096,3623.08,374780,38908,1310,126.26
1170,2667,886,CA-018,2126.10,16981,13265,1871,358.48
1171,3208,882,CA-078,846.57,663541,6374,415,315.05
1172,847,888,CA-012,3964.23,66973,7167,1408,88.32
1173,2829,886,CA-089,4231.34,720828,8065,734,254.85
1174,2449,884,CA-031,4853.16,703063,12718,871,-6.66
1175,1589,887,CA-057,427.16,182416,22423,1125,206.36
1176,2377,890,CA-015,2131.25,826854,22406,1431,346.72
1177,2547,889,CA-084,3540.24,698657,2995,1180,285.89
1178,2545,890,CA-083,429.61,348203,12302,1897,165.51
1179,1249,889,CA-002,419.61,132361,9783,1760,370.88
1180,1260,886,CA-098,1829.02,345585,4621,1097,51.76
1181,2736,885,CA-022,3788.08,754991,18355,1271,300.80
1182,2204,885,CA-030,1256.30,344409,34516,395,111.04
1183,1497,880,CA-007,1794.26,126681,39787,1654,231.02
1184,1068,886,CA-026,3709.26,555120,26771,237,159.40
1185,2757,892,CA-114,4630.82,51117,28446,363,140.18
1186,2575,885,CA-109,2910.97,868016,11670,1654,257.69
1187,872,880,CA-051,259.75,534452,34859,1500,171.92
1188,2436,882,CA-032,2717.32,125498,10999,1260,403.63
1189,2606,885,CA-038,3581.56,374895,27615,943,331.01
1190,1385,883,CA-104,4975.96,156735,5187,124,455.43
1191,1213,882,CA-001,3623.52,473090,12905,621,405.83
1192,1161,886,CA-062,920.70,875484,16134,1866,419.25
1193,1600,892,CA-094,2763.73,874343,16281,291,-26.94
1194,923,886,CA-045,2019.79,131736,16607,199,0.17
1195,2652,883,CA-080,4488.31,570425,9155,910,316.32
1196,2462,888,CA-084,786.55,163358,23384,861,68.89
1197,1104,886,CA-080,3742.60,650855,14231,714,175.02
1198,2526,886,CA-147,1401.50,322913,31886,1866,233.79
1199,1784,891,CA-005,1550.17,648303,30355,1069,479.56
1200,983,888,CA-056,1840.69,379368,27039,1449,271.36
1201,1342,882,CA-092,4051.72,268543,3215,1289,69.14
1202,2331,885,CA-134,371.65,682679,7676,1683,375.39
1203,2199,886,CA-054,4964.48,481534,15974,1677,448.84
1204,1032,890,CA-100,4692.59,690620,38292,1317,7.68
1205,1549,885,CA-141,1775.93,345426,26391,1343,315.38
1206,1080,889,CA-050,71.57,591762,33403,1747,118.27
1207,2627,885,CA-058,2771.84,679013,20790,1831,240.77
1208,2161,890,CA-057,4570.74,5875,1451,1580,247.95
1209,2706,889,CA-011,2401.23,319908,527,227,477.14
1210,2736,886,CA-012,2356.03,876433,26187,672,232.97
1211,1096,892,CA-137,471.05,597571,31083,1687,466.73
1212,1330,884,CA-120,1458.85,457258,19273,298,328.37
1213,2381,887,CA-148,3260.02,126543,1553,1131,148.89
1214,2755,884,CA-008,384.03,475527,29339,1802,254.83
1215,1675,881,CA-108,3866.61,439858,1008,93,219.70
1216,1014,891,CA-139,269.06,770167,29583,842,-9.90
1217,1121,892,CA-131,3036.52,608393,13819,66,84.96
1218,3176,888,CA-093,4430.15,882688,10841,1058,176.22
1219,2050,880,CA-097,653.53,703074,39225,1975,8.00
1220,2163,881,CA-142,2284.28,836755,34476,1948,403.98
1221,975,885,CA-093,676.73,328378,9819,1309,170.94
1222,2863,881,CA-018,1864.38,515295,15296,173,-15.36
1223,1821,886,CA-115,584.76,665091,2655,1568,138.57
1224,2162,891,CA-026,991.74,98832,34189,812,438.73
1225,1554,888,CA-110,4886.38,77321,31721,497,356.90
1226,1055,881,CA-133,2142.23,573521,18961,818,386.44
1227,1220,889,CA-047,3194.91,571026,14213,321,1.63
1228,2484,890,CA-141,3993.67,137281,15695,8,221.19
1229,1109,887,CA-119,3212.57,295571,38521,1222,131.85
1230,1591,883,CA-008,2137.17,145111,35795,1424,162.88
1231,2935,888,CA-025,1752.32,243532,3078,205,187.95
1232,2714,892,CA-008,4101.00,96166,25842,978,188.22
1233,2536,889,CA-123,1259.41,580933,7644,1195,189.82
1234,1258,888,CA-085,71.83,192140,21785,1574,133.20
1235,1876,891,CA-074,133.86,378553,11763,76,95.33
1236,1127,884,CA-002,4400.09,750537,34581,1025,353.36
1237,1880,889,CA-075,1171.75,432255,15101,740,186.21
1238,1755,886,CA-094,1711.30,255026,16231,708,4.58
1239,2684,887,CA-015,844.03,355866,35489,848,366.38
1240,1867,886,CA-095,4076.12,467274,4902,782,-22.20
1241,1704,880,CA-097,990.26,523950,28095,891,141.85
1242,1651,889,CA-086,3529.31,750830,32801,1869,87.25
1243,2089,887,CA-056,3152.38,560724,35881,1539,411.07
1244,1529,881,CA-144,2387.05,895343,19588,1954,414.52
1245,2830,889,CA-067,2389.04,429133,13201,418,235.12
1246,2148,883,CA-090,2740.33,569067,18825,1439,38.13
1247,996,891,CA-102,533.36,648926,30164,1368,278.65
1248,1102,884,CA-113,2251.23,232401,12516,1313,404.60
1249,2118,887,CA-056,4614.62,225184,16407,1723,295.74
1250,2501,889,CA-128,585.45,640007,37096,1651,472.85
1251,2408,890,CA-075,3603.86,418088,30255,155,391.99
1252,1486,886,CA-144,194.22,823572,19114,1740,228.21
1253,1155,881,CA-076,3781.85,329545,3914,1323,23.51
1254,1460,883,CA-120,3783.86,127406,18082,457,127.38
1255,1738,890,CA-093,1494.72,551177,1979,414,182.72
1256,1269,880,CA-045,4486.81,67262,6563,628,17.57
1257,2078,884,CA-102,2781.56,686433,10874,937,232.63
1258,2656,889,CA-002,3415.81,224157,27806,840,-34.58
1259,1546,882,CA-047,1126.77,820335,22742,308,54.07
1260,1139,886,CA-079,2046.75,190195,38474,1486,152.23
1261,2065,882,CA-041,4814.72,400927,16418,1160,417.24
1262,1707,892,CA-024,1266.86,198783,4069,384,329.21
1263,3074,881,CA-027,1912.94,266773,7593,665,473.40
1264,1593,889,CA-072,905.24,419647,14104,39,210.94
1265,2204,890,CA-086,1447.79,754501,13335,1169,181.68
1266,1829,887,CA-045,4200.10,420483,6993,308,177.76
1267,2871,888,CA-054,2885.34,108803,31725,889,289.91
1268,2660,884,CA-092,2832.02,827283,32745,880,110.58
1269,974,880,CA-093,1145.15,225726,22113,1556,170.49
1270,919,886,CA-009,228.25,26108,38943,391,143.09
1271,1994,881,CA-009,649.78,319169,22165,1239,439.84
1272,2653,892,CA-149,4434.33,830423,24406,1291,387.93
1273,2888,885,CA-009,691.83,885348,22440,263,-47.11
1274,2759,888,CA-087,1262.60,458463,20289,1572,65.44
1275,1651,889,CA-089,3734.40,159546,38418,1593,202.39
1276,2520,890,CA-120,4037.79,379671,30743,481,107.09
1277,1465,892,CA-148,1515.35,503286,16864,921,-7.91
1278,873,886,CA-072,765.26,589762,15073,83,454.25
1279,2070,890,CA-010,3076.01,800010,7605,1708,50.38
1280,2097,884,CA-052,1006.85,138342,10373,1726,88.51
1281,1298,892,CA-082,885.57,26648,20483,400,10.52
1282,1166,880,CA-127,717.53,592834,13422,1218,192.24
1283,1299,885,CA-114,754.91,611065,31289,1111,160.16
1284,2611,881,CA-081,3109.59,185149,14840,1636,366.38
1285,2848,887,CA-134,4159.03,121694,36466,1700,240.54
1286,1012,881,CA-127,848.30,685842,14472,1917,270.36
1287,2762,885,CA-023,2189.43,556786,39354,813,227.51
1288,1314,883,CA-023,735.61,599424,24484,843,415.63
1289,2010,890,CA-050,1261.35,570648,20656,1025,283.12
1290,841,884,CA-046,3584.72,605524,21635,1438,410.49
1291,3061,886,CA-145,2977.23,474623,513,811,125.69
1292,2677,881,CA-119,2377.20,577065,12224,532,85.50
1293,2890,892,CA-077,3787.43,823727,36595,86,-6.61
1294,1761,882,CA-124,768.85,839322,28270,688,480.94
1295,1117,890,CA-083,3648.32,510053,7188,1485,236.73
1296,1492,892,CA-006,4009.95,100239,23513,1622,466.75
1297,1110,888,CA-018,919.93,833645,29154,1180,348.78
1298,2811,889,CA-002,4789.08,599148,14254,550,90.52
1299,2912,886,CA-110,3725.89,633742,7732,1673,49.63
1300,993,888,CA-031,2149.12,289512,20117,237,29.20
1301,2654,883,CA-133,1889.71,444345,25432,1609,194.47
1302,2243,892,CA-083,3409.32,673858,18606,1883,174.25
1303,2336,885,CA-040,3652.88,401165,28703,670,394.90
1304,1359,887,CA-082,1799.72,752201,2465,1180,320.51
1305,1879,890,CA-032,2472.52,767843,36539,924,336.80
1306,2094,884,CA-143,3284.17,97956,34983,1492,110.45
1307,2098,883,CA-003,4852.58,629690,16819,1371,236.60
1308,904,888,CA-113,3703.44,266156,1149,714,18.26
1309,1711,890,CA-112,2180.91,329524,18829,827,251.16
1310,2939,881,CA-117,4852.69,878868,19463,1784,298.38
1311,1891,886,CA-117,1209.37,771048,36014,1928,265.70
1312,2072,890,CA-009,153.09,673486,31079,1118,303.98
1313,2952,882,CA-033,602.51,685110,10400,1547,110.82
1314,2333,882,CA-056,4627.56,644026,27136,1194,454.40
1315,1559,883,CA-007,564.55,484823,24450,1840,374.80
1316,1768,882,CA-067,3009.05,877809,3715,1182,403.56
1317,2032,888,CA-002,2035.05,715788,11592,1774,20.71
1318,2098,886,CA-010,1700.98,336782,28246,1222,488.01
1319,2725,890,CA-069,1029.66,495804,12115,1491,273.14
1320,1242,884,CA-058,3173.45,92330,9779,155,326.40
1321,1860,892,CA-135,917.83,879714,23875,892,449.74
1322,1209,886,CA-042,1359.20,436087,24037,934,313.45
1323,2403,890,CA-095,3486.19,379725,39748,1985,408.06
1324,1332,887,CA-092,900.44,703499,34791,1430,-8.74
1325,2768,883,CA-051,1314.14,308153,32713,1184,499.07
1326,2995,882,CA-082,3934.96,588523,4846,1573,415.85
1327,2713,880,CA-050,4776.30,42433,25304,1313,190.65
1328,2825,892,CA-095,1748.14,367998,27558,1082,176.47
1329,3033,882,CA-026,1312.48,433610,20725,1837,331.87
1330,1841,886,CA-057,896.59,735858,33571,335,164.40
1331,2445,887,CA-115,3428.04,833277,29284,1351,380.19
1332,1108,880,CA-012,134.76,440861,13493,788,242.72
1333,2354,880,CA-093,2621.16,366496,35963,336,267.66
1334,1257,891,CA-115,3887.17,875447,8055,411,303.00
1335,1501,884,CA-068,2385.48,266717,10934,1247,223.22
1336,3094,892,CA-075,3616.71,26972,2517,819,-10.33
1337,2082,891,CA-051,672.54,744122,36855,1729,55.67
1338,2440,884,CA-011,2840.55,832763,30773,188,-12.11
1339,3118,892,CA-144,4585.80,833629,1703,1021,100.27
1340,1135,892,CA-018,2545.60,210224,8171,196,225.45
1341,3093,887,CA-137,3904.81,519178,4796,1306,370.97
1342,2957,892,CA-128,4708.16,164613,5790,1739,220.19
1343,815,881,CA-069,1423.31,34151,8934,1951,176.52
1344,2025,885,CA-134,2904.24,587080,39862,1423,-28.23
1345,1990,890,CA-058,2855.35,362265,28342,866,387.08
1346,2397,884,CA-118,207.21,129008,12225,541,190.14
1347,1687,884,CA-004,1751.35,574150,38699,1903,-5.53
1348,2229,880,CA-140,4042.41,70197,23490,1566,265.01
1349,1853,889,CA-144,3690.44,354947,24056,981,29.32
1350,2470,892,CA-080,1973.03,433242,34043,1018,2.52
1351,3223,891,CA-120,1478.64,589700,15568,743,93.71
1352,1059,892,CA-139,1331.18,369262,26169,48,-21.57
1353,967,880,CA-030,458.86,418214,22669,1261,11.44
1354,2119,891,CA-093,1083.83,378692,31140,550,364.33
1355,2999,889,CA-126,4454.34,321829,15114,181,54.18
1356,2484,889,CA-072,4545.11,58567,30113,399,487.68
1357,1691,887,CA-065,1126.05,655388,29632,1118,113.29
1358,2215,892,CA-057,4276.39,240186,11503,1984,486.34
1359,2531,883,CA-062,4329.94,461246,32279,1337,167.76
1360,2117,890,CA-067,3866.09,254893,3720,1488,417.16
1361,949,884,CA-143,561.04,116894,6333,790,240.59
1362,1955,890,CA-069,2371.50,851623,19395,64,364.18
1363,2335,888,CA-070,2015.93,107120,9463,950,52.43
1364,2627,886,CA-062,2497.36,890032,19778,723,-47.01
1365,1251,882,CA-137,1054.86,95227,26876,1459,454.10
1366,3215,891,CA-124,2066.28,843395,2179,1741,178.16
1367,1504,884,CA-002,3389.13,113659,8068,1697,175.43
1368,1461,882,CA-019,598.40,201526,7129,919,399.16
1369,1512,890,CA-017,3895.88,591047,12979,645,-17.92
1370,1729,883,CA-040,1744.89,20370,25288,1463,130.99
1371,2703,886,CA-043,4790.35,482306,15713,747,207.88
1372,1975,888,CA-128,1251.98,170396,22377,571,142.33
1373,1458,880,CA-004,4265.46,53208,25582,1277,40.99
1374,2424,886,CA-033,3493.11,474858,24575,616,99.78
1375,2980,885,CA-099,2967.85,285187,10810,982,246.85
1376,1230,882,CA-043,1692.78,42312,30971,1870,91.76
1377,2294,891,CA-131,4919.01,792095,24052,729,-0.49
1378,815,889,CA-021,780.59,374209,18110,913,143.57
1379,1380,887,CA-001,1472.31,849476,32797,1561,496.41
1380,855,889,CA-032,2512.29,512905,20738,1831,227.72
1381,2976,888,CA-066,2272.82,861777,32340,500,24.76
1382,2486,880,CA-129,4861.76,787048,17849,1038,357.02
1383,1331,888,CA-081,2466.68,746333,31704,1176,-10.77
1384,1943,884,CA-056,1189.44,208553,37348,628,14.96
1385,2229,891,CA-009,472.04,740286,1987,1236,173.00
1386,2066,888,CA-131,3373.99,356454,7267,1866,364.07
1387,2235,886,CA-049,2808.68,686468,28910,329,129.69
1388,3241,886,CA-144,2325.95,586770,13780,120,311.96
1389,1753,891,CA-042,4037.46,328169,20229,1123,406.73
1390,2562,880,CA-008,2713.39,161883,23564,351,-46.15
1391,2565,887,CA-045,2671.68,30701,3430,1820,438.29
1392,2387,884,CA-081,2197.72,540228,27213,997,442.23
1393,3158,892,CA-051,3870.20,147575,3762,1088,34.89
1394,901,892,CA-146,2286.60,862041,13438,1251,201.52
1395,1574,880,CA-118,1091.57,227119,14619,453,356.63
1396,913,889,CA-082,181.19,700104,31253,1960,71.48
1397,2755,880,CA-013,3763.69,799179,25836,363,205.62
1398,1876,886,CA-003,4867.42,78945,13359,715,305.66
1399,2850,891,CA-009,154.51,730838,8549,1036,463.24
1400,1270,882,CA-142,4803.28,310238,13324,913,-3.61
1401,2617,882,CA-022,2321.39,865592,30490,1872,68.18
1402,2762,891,CA-028,3150.03,640324,1908,108,377.68
1403,1717,880,CA-033,1293.64,831513,28938,1230,56.72
1404,1146,892,CA-074,1599.51,282302,36283,1691,24.01
1405,2588,891,CA-120,1320.74,474613,2204,224,498.92
1406,1815,885,CA-114,931.63,740200,37848,927,237.93
1407,2107,890,CA-105,4236.81,248862,35660,614,185.67
1408,2842,890,CA-022,340.00,692364,5474,1066,242.85
1409,984,889,CA-087,3461.14,693606,24402,629,0.58
1410,2993,883,CA-079,2692.87,10512,19920,717,498.91
1411,2257,885,CA-082,4310.85,368670,37678,1551,281.95
1412,2386,885,CA-076,4334.13,234399,24137,307,489.15
1413,1227,885,CA-083,4063.19,754103,5191,1649,365.66
