ReturnsFactID,DateID,CustomerID,ProductID,ChannelID,ReasonID,ReturnQty,ReturnAmount
2803,2295,6640,1399,883,917,1,1030.08
2804,3075,3988,2452,885,912,1,1125.08
2805,1887,6909,1765,885,911,2,414.59
2806,2267,3229,2541,888,912,2,394.80
2807,1852,1201,459,885,921,2,1048.88
2808,1154,6382,426,887,920,1,1080.14
2809,2107,1565,2106,886,911,1,196.61
2810,1536,3786,1614,882,918,1,822.39
2811,1531,2268,504,881,916,1,1069.68
2812,3064,6874,1926,887,919,1,408.72
2813,2422,7154,850,890,920,2,639.57
2814,990,3663,1228,891,911,1,563.58
2815,2059,928,1025,887,913,2,1064.27
2816,1983,5765,608,884,914,1,1152.70
2817,2572,885,1199,883,921,2,753.25
2818,3151,6189,2599,885,916,1,608.37
2819,2041,2979,635,884,916,1,1163.99
2820,1667,3468,600,882,916,1,263.00
2821,2485,2866,1188,885,916,2,797.06
2822,2443,5590,2058,884,917,1,155.76
2823,2908,7022,2722,890,917,2,843.43
2824,996,6280,1369,883,912,1,572.09
2825,2024,920,1749,882,921,1,1052.10
2826,2563,3178,1576,882,914,2,823.77
2827,1845,5447,2408,892,920,2,377.68
2828,2697,4525,1544,880,915,2,477.47
2829,2338,3997,653,884,915,2,145.73
2830,2403,7577,546,891,915,2,416.49
2831,2205,2432,2611,892,912,1,354.77
2832,3146,2168,1636,881,911,1,861.30
2833,1747,735,2208,892,919,1,1172.39
2834,1845,4182,2802,881,916,2,436.79
2835,1555,3612,440,892,920,1,230.78
2836,3225,5110,2567,880,911,2,580.21
2837,1096,5212,1292,888,911,2,159.68
2838,2308,6306,1724,881,920,2,595.61
2839,1288,2557,2802,889,912,1,67.46
2840,994,6920,2784,890,914,2,913.33
2841,2980,6684,907,891,919,2,1016.35
2842,1634,6717,1173,890,919,1,703.92
2843,1305,3542,2374,890,918,2,830.28
2844,2271,4039,933,880,911,1,747.54
2845,1153,1704,768,886,917,2,149.96
2846,1199,2039,2497,892,914,1,717.36
2847,992,3954,945,889,912,1,358.04
2848,2483,5826,560,885,918,2,78.69
2849,1173,3416,826,889,916,2,535.60
2850,3190,7128,1416,885,921,2,61.47
2851,2378,156,769,890,911,1,924.24
2852,2666,3779,2621,881,913,2,483.29
2853,1291,6315,1618,884,918,1,185.24
2854,1123,3135,1834,889,913,2,1063.89
2855,2578,4849,1888,882,912,2,606.93
2856,2297,5331,520,882,915,2,874.95
2857,1655,1782,2659,891,916,1,730.63
2858,2776,5310,2453,883,913,2,417.06
2859,2050,4086,1272,880,915,1,332.21
2860,2672,4592,2262,887,918,1,752.34
2861,2239,2634,1657,891,919,2,573.73
2862,3023,791,2575,885,911,2,387.31
2863,3124,1246,1117,885,913,1,794.45
2864,1321,2812,1722,883,913,1,718.41
2865,1261,1147,2611,881,911,2,510.40
2866,959,2866,435,881,918,2,695.83
2867,3094,1554,2682,880,914,1,249.77
2868,1497,3189,2653,891,914,2,75.28
2869,1848,898,2517,885,914,2,509.94
2870,1360,762,777,883,911,2,945.29
2871,1063,5880,948,881,913,1,201.50
2872,2179,4394,1910,892,915,1,675.83
2873,2890,1060,436,880,916,2,1115.53
2874,1141,3508,1699,881,913,2,162.18
2875,2808,6287,2898,885,912,2,1125.30
2876,2243,7301,2273,886,917,1,564.82
2877,2845,7262,2603,886,915,1,87.81
2878,1366,6332,1357,880,914,2,1189.71
2879,3051,1203,2028,888,913,2,139.47
2880,1711,2289,446,891,912,1,580.11
2881,1108,1510,1118,887,917,1,738.02
2882,1867,6951,2640,887,913,2,589.94
2883,2970,4504,721,892,918,2,355.64
2884,2930,2195,1542,884,915,1,107.54
2885,1261,3762,1465,882,919,1,991.94
2886,2229,5955,2293,890,915,1,1191.20
2887,2503,2977,1738,885,913,1,378.31
2888,2772,3796,2228,891,915,2,1145.53
2889,1133,2060,2257,884,912,2,497.36
2890,1580,7270,1813,884,912,2,148.43
2891,3014,1369,805,881,920,2,1044.81
2892,3005,1599,2744,883,919,2,282.11
2893,2679,5951,2900,891,916,1,249.58
2894,954,5025,1489,891,915,2,485.02
2895,2557,603,2548,888,913,2,754.32
2896,1993,2311,1463,885,918,1,978.01
2897,1976,588,2669,890,920,1,264.90
2898,1708,3123,2063,890,912,2,181.11
2899,2936,4713,1094,882,921,1,298.46
2900,856,2169,532,884,918,1,1040.70
2901,1932,4075,885,885,914,1,1020.33
2902,1623,7467,2594,892,918,1,261.13
2903,1844,3741,2050,890,912,2,979.83
2904,2666,1562,2716,882,915,2,681.68
2905,1920,2947,1521,892,912,2,580.94
2906,1855,5438,454,881,919,2,838.09
2907,3076,4032,2934,888,917,2,694.03
2908,2453,5093,1275,889,911,2,461.15
2909,3145,2147,760,887,912,1,226.66
2910,2524,872,2891,884,916,2,168.71
2911,902,1358,1290,885,919,2,706.26
2912,1651,7545,889,887,914,2,608.53
2913,1889,1482,2193,881,915,2,513.24
2914,2384,5611,1052,882,918,1,610.97
2915,2394,5326,2553,881,916,2,531.96
2916,2347,3746,2331,892,916,2,1164.23
2917,3177,1509,1414,892,912,2,796.16
2918,2930,1691,2772,881,916,1,278.25
2919,1412,6258,431,887,916,2,761.89
2920,1149,1119,1414,881,914,2,917.85
2921,1465,2890,1236,883,911,1,1070.67
2922,3006,3410,1107,881,915,1,696.48
2923,2993,2109,431,887,916,2,232.79
2924,2375,4770,2634,882,919,2,469.71
2925,1159,257,2569,883,915,2,610.41
2926,2068,4387,1885,880,918,1,863.01
2927,3018,2516,2485,887,913,1,549.95
2928,3229,7034,1108,884,916,2,1091.59
2929,1535,6704,866,887,914,1,400.04
2930,1057,4670,1005,887,913,1,234.34
2931,2467,3537,1911,892,919,2,773.12
2932,3148,5430,1199,883,918,2,386.69
2933,3151,5570,2295,883,915,1,652.37
2934,1949,3201,1664,882,921,1,896.08
2935,1258,3178,2930,891,912,1,915.76
2936,2786,624,1456,886,913,1,782.46
2937,1041,2837,571,883,915,2,564.59
2938,2023,7339,887,885,918,1,586.68
2939,2617,2945,2352,892,911,1,997.13
2940,2895,3867,2459,891,919,2,550.79
2941,2142,3076,675,881,915,2,644.23
2942,1918,2144,2063,882,912,1,1158.78
2943,1690,6586,1780,883,913,1,1147.94
2944,2829,7645,2592,880,920,1,67.56
2945,1981,6369,2429,882,920,2,959.67
2946,1682,5867,2891,887,914,2,653.45
2947,2918,4050,1841,887,911,1,427.52
2948,3105,4345,2182,887,911,1,154.90
2949,3133,327,1963,892,919,1,745.41
2950,2125,5857,698,890,921,2,395.77
2951,818,3475,1291,880,916,2,1155.80
2952,2722,5685,1291,890,918,1,1030.12
2953,823,601,1381,889,917,1,358.32
2954,2867,2409,611,884,913,2,675.34
2955,1981,6990,2336,889,921,1,89.62
2956,1216,2800,2168,885,918,1,654.69
2957,1094,2979,2182,880,911,1,67.21
2958,976,5114,888,891,915,2,460.49
2959,2736,5330,661,881,912,1,564.02
2960,2966,1371,1425,883,917,1,921.30
2961,1216,1393,1717,889,920,1,866.61
2962,3164,569,428,891,911,1,343.70
2963,1670,1009,1038,885,915,2,712.84
2964,3041,5628,1925,891,917,2,855.97
2965,1475,3640,1016,892,919,2,1144.23
2966,2362,6740,2383,886,915,2,966.95
2967,1930,3018,2364,892,912,1,304.88
2968,1525,1500,2528,889,916,1,418.06
2969,1898,2579,2426,880,921,2,422.67
2970,2232,594,1165,889,913,2,761.57
2971,3086,314,689,887,916,1,733.24
2972,819,4364,2845,890,917,1,616.96
2973,971,2822,485,883,911,2,912.23
2974,1868,997,597,886,917,1,249.66
2975,1148,5415,442,887,911,2,257.92
2976,875,7223,1574,883,913,1,200.75
2977,2591,2212,2346,889,912,1,1197.21
2978,1674,1959,1239,885,914,1,132.00
2979,2293,3555,2862,888,914,2,368.60
2980,874,3191,1524,881,917,1,1137.09
2981,1869,4783,1835,888,919,1,746.50
2982,2353,3300,477,880,917,1,211.62
2983,920,681,594,887,914,1,421.60
2984,2339,3348,2731,883,916,1,552.94
2985,1952,6747,658,891,916,1,632.48
2986,3013,4609,436,891,914,2,883.81
2987,1495,6737,1623,885,913,1,975.01
2988,3165,1479,2458,883,913,2,1069.47
2989,3182,3955,1547,890,921,2,705.20
2990,1262,7618,651,889,912,2,54.15
2991,1750,1997,590,887,912,2,676.21
2992,939,1315,843,884,919,2,345.99
2993,879,2807,782,890,918,1,941.32
2994,2640,7154,2255,889,912,2,281.09
2995,2048,3549,2932,881,917,1,593.75
2996,2439,2032,2579,886,921,2,863.92
2997,2036,2895,1230,888,920,1,433.87
2998,1230,237,2770,890,917,2,256.32
2999,1309,3698,513,890,915,1,1174.07
3000,2958,3402,650,889,913,2,500.93
3001,1850,3438,656,881,919,2,1114.48
3002,2025,475,1242,884,915,1,816.90
3003,1751,3596,2575,890,916,1,864.04
3004,2239,4329,2635,886,918,2,659.46
3005,1579,6260,2916,886,916,2,263.38
3006,2891,6080,2800,883,919,1,408.57
3007,1379,1076,1711,889,918,1,877.44
3008,1821,4104,1252,885,917,2,1194.24
3009,1066,2216,2112,885,920,2,1092.42
3010,1566,6007,2067,888,911,1,758.48
3011,877,4123,1563,885,919,2,766.05
3012,3016,2526,1692,883,917,2,758.74
3013,2850,6365,2620,885,912,1,583.86
3014,1888,2830,2436,887,919,1,740.77
3015,2708,2858,2672,892,916,1,925.81
3016,1070,391,2630,886,921,1,419.53
3017,2741,3115,1909,888,919,2,990.48
3018,1902,4783,2071,884,915,1,806.77
3019,2334,4370,2815,881,912,2,888.88
3020,3038,281,1628,883,919,1,1097.02
3021,2166,4925,2230,883,919,2,1120.89
3022,2393,3069,1153,888,911,1,788.67
3023,1602,2861,885,886,921,2,165.45
3024,861,3178,2727,885,916,1,820.66
3025,1965,6069,2312,891,919,2,890.27
3026,1812,5370,407,880,919,1,687.88
3027,2968,7065,2701,887,917,2,551.20
3028,1599,2964,1410,884,913,2,900.72
3029,2587,5131,2553,890,915,2,802.27
3030,3099,7401,2461,887,919,1,37.87
3031,1077,7604,2323,885,914,2,432.64
3032,2028,419,400,892,921,2,575.94
3033,2611,3616,2165,882,916,2,518.12
3034,1619,4816,2557,890,913,1,851.22
3035,1023,3074,2160,890,916,1,1074.91
3036,2673,5638,1328,881,911,1,789.86
3037,1712,4666,2515,892,915,1,54.85
3038,2964,6756,1670,884,913,1,84.05
3039,2448,2573,1972,882,913,2,922.72
3040,1396,2335,1495,886,918,2,947.44
3041,1836,1848,1201,885,913,2,1012.79
3042,1182,6361,1998,891,918,1,677.51
3043,1746,791,2825,892,913,1,844.54
3044,1184,947,2849,880,918,2,976.76
3045,1103,4646,431,882,914,1,58.04
3046,2088,2057,1414,881,913,1,709.94
3047,2313,1466,710,889,916,2,307.54
3048,824,5567,2927,890,920,1,111.30
3049,2136,6583,1558,883,921,1,1053.80
3050,2483,2518,1940,888,919,1,198.24
3051,1134,3183,2890,890,915,1,77.49
3052,1819,6693,2536,885,920,2,174.83
3053,2161,1969,763,882,916,2,486.62
3054,2767,2340,806,888,919,1,84.31
3055,2404,4498,906,888,916,1,262.67
3056,2702,1286,2810,880,912,2,124.59
3057,3143,2076,2010,886,912,1,823.35
3058,3158,2764,2789,881,912,1,810.66
3059,967,2388,1088,885,921,2,53.45
3060,2160,4784,1018,888,918,1,322.73
3061,1710,5150,2472,892,917,2,180.38
3062,1025,2235,1762,889,921,1,948.82
3063,1323,1349,589,887,913,2,264.35
3064,2260,3440,1673,887,912,1,986.75
3065,921,874,2006,887,919,2,213.76
3066,851,3222,2094,892,916,2,708.44
3067,2029,3107,2822,880,917,1,1141.82
3068,1817,3752,2616,882,920,2,420.04
3069,2935,2532,1040,880,916,2,203.15
3070,1060,6609,2602,888,918,2,1070.58
3071,1618,5513,1444,886,919,2,868.52
3072,1881,1269,857,885,914,2,71.42
3073,1395,4743,1505,886,919,2,426.63
3074,870,4360,1625,884,919,1,456.26
3075,1306,2796,1527,887,917,1,929.88
3076,2574,2966,508,885,919,1,956.18
3077,3241,1652,609,884,913,1,354.05
3078,2408,7583,1182,882,919,2,1080.92
3079,2672,694,577,882,911,2,230.40
3080,2956,5755,2463,888,921,2,439.86
3081,3165,521,1824,882,918,2,154.79
3082,2879,4956,2849,885,919,1,1020.82
3083,1040,6212,882,884,912,1,1173.88
3084,1011,2946,1484,884,914,2,449.03
3085,1118,6515,2259,880,912,2,240.57
3086,2400,3591,1839,885,913,2,37.30
3087,2218,3452,965,891,916,2,574.68
3088,2492,835,2901,886,919,1,470.82
3089,2462,680,1158,889,918,2,181.87
3090,2270,1960,2285,888,919,2,1189.13
3091,2000,7183,1736,889,912,1,366.15
3092,1879,4273,414,882,921,1,798.54
3093,940,3019,2791,887,911,1,1077.63
3094,2236,6397,538,887,917,1,1167.27
3095,2843,6849,525,882,912,1,754.46
3096,1660,2075,2003,880,915,2,491.89
3097,2135,5394,1162,882,916,2,856.33
3098,2357,1530,656,887,917,2,841.56
3099,1489,6875,1201,884,917,2,892.82
3100,2951,3732,1339,885,916,2,767.01
3101,2487,5297,2115,887,916,1,434.29
3102,1344,7473,798,886,913,1,893.82
3103,1244,3690,2218,892,917,1,975.75
3104,2548,3742,2352,882,921,2,777.69
3105,2387,1065,1561,892,919,1,1009.72
3106,2439,1891,1675,887,920,1,92.50
3107,2411,2724,2476,890,914,1,654.06
3108,2992,1447,2201,882,920,1,348.93
3109,2166,7339,1226,885,911,1,614.80
3110,1662,4581,1126,884,914,1,669.39
3111,2307,2334,2867,892,918,2,755.35
3112,3064,5802,551,882,913,2,744.52
3113,915,2864,2132,887,911,1,888.56
3114,2056,5658,1004,880,911,2,851.97
3115,2772,6627,1980,888,917,1,263.03
3116,2917,5566,2575,886,911,2,782.18
3117,1366,3499,1989,884,914,1,104.19
3118,977,3080,2733,888,921,1,486.59
3119,2747,4763,908,880,918,1,851.39
3120,2492,4126,1987,886,911,1,119.32
3121,1614,5716,2353,886,913,2,570.43
3122,957,4017,1884,892,911,1,275.14
3123,1935,7073,2907,883,920,2,677.03
3124,1368,3220,671,881,920,2,733.52
3125,1522,3474,2573,890,918,1,859.60
3126,1049,2051,1845,886,913,2,598.78
3127,1742,4313,2015,883,918,2,313.74
3128,2773,6258,882,880,918,1,553.94
3129,1526,2734,1259,892,921,2,1056.64
3130,1196,6210,1070,881,912,2,1173.50
3131,1753,6401,1501,892,918,2,329.04
3132,1937,5771,1734,889,913,1,922.02
3133,2701,2684,2661,885,915,1,872.20
3134,1460,5042,2640,889,912,1,157.05
3135,2291,5780,1123,884,911,2,1036.39
3136,1636,7303,2697,884,913,1,322.72
3137,2771,5637,819,892,916,1,1096.67
3138,2997,3725,1498,887,920,1,1110.09
3139,1028,4323,2723,891,911,2,1066.58
3140,1681,7397,554,887,921,1,829.13
3141,2137,3489,1673,881,911,1,400.15
3142,1493,3555,1355,884,921,2,971.93
3143,1065,6950,1563,885,915,2,440.53
3144,1977,590,1837,881,912,2,185.08
3145,1021,1160,892,885,913,1,1195.27
3146,1335,6779,2774,887,916,1,450.14
3147,1682,938,1552,884,915,2,180.66
3148,2213,506,1530,884,912,2,582.10
3149,1397,6355,2470,887,912,1,550.15
3150,2638,1011,1853,890,911,1,344.95
3151,1577,6616,2791,889,921,1,235.95
3152,2406,2658,2715,887,912,2,679.82
3153,1854,3692,1597,882,918,1,297.60
3154,2332,6872,2600,885,920,2,1029.72
3155,3008,7435,2631,891,913,2,1181.82
3156,2511,2026,2066,886,919,1,475.19
3157,2181,2692,2082,885,914,2,818.46
3158,2600,7419,1645,892,915,1,448.30
3159,1019,1404,1845,886,911,2,968.44
3160,2392,681,2187,884,916,1,830.55
3161,2344,4024,2607,883,911,2,1134.69
3162,945,781,1166,883,914,2,250.28
3163,886,6802,952,892,917,2,366.85
3164,2875,2031,615,889,911,2,120.02
3165,2831,3810,658,887,912,1,330.80
3166,1681,2070,2817,889,917,2,154.20
3167,1605,1641,2382,881,914,1,1026.80
3168,2475,4184,2575,892,914,2,426.90
3169,1263,429,1948,882,912,2,286.33
3170,2492,6500,2368,891,913,2,372.80
3171,1183,1181,2807,887,911,2,497.20
3172,2277,754,1462,887,920,2,148.97
3173,2158,2844,911,882,914,1,1018.99
3174,2506,7195,1724,892,920,1,658.65
3175,2546,3927,1716,884,913,2,829.65
3176,2077,1401,797,884,912,1,1003.47
3177,2631,3457,789,880,918,1,595.94
3178,2448,1707,2022,891,916,2,551.12
3179,2049,1202,1241,881,914,1,511.95
3180,2158,876,738,882,916,2,168.03
3181,2549,5194,551,881,912,1,1061.03
3182,2237,1140,2449,880,916,1,227.73
3183,2629,502,913,883,913,1,338.78
3184,2275,5864,443,890,921,1,475.60
3185,3191,2285,1819,892,915,2,579.02
3186,1879,6379,1366,891,913,2,265.17
3187,1866,555,2132,885,915,1,635.48
3188,1916,5825,595,890,914,2,39.30
3189,1497,351,1326,888,921,2,395.75
3190,2720,5808,1837,885,913,1,190.58
3191,2857,6496,2290,889,921,2,563.31
3192,2814,5021,1631,888,917,2,341.39
3193,1847,7234,2341,884,921,1,1095.33
3194,3197,5896,2725,887,920,1,224.27
3195,3112,3497,2316,887,915,1,913.50
3196,1073,1615,605,890,920,1,264.62
3197,3134,2130,629,892,918,2,478.07
3198,1218,3657,2286,887,915,2,359.81
3199,885,7112,862,888,914,1,1172.46
3200,949,5804,841,882,918,2,228.89
3201,2407,431,1026,890,911,1,537.31
3202,2271,3022,1048,888,916,1,1142.93
3203,2144,415,1057,886,920,2,756.41
3204,2885,2697,402,886,915,2,1039.55
3205,1891,728,868,884,921,2,200.38
3206,2172,7228,1163,880,915,2,502.45
3207,1956,6919,2889,885,912,2,1040.40
3208,2183,4972,2881,885,914,2,771.15
3209,2754,4579,2871,880,916,2,730.91
3210,1765,2702,2513,884,918,1,656.93
3211,2811,1729,1187,882,916,2,179.36
3212,1987,4563,2446,891,912,1,703.65
3213,3172,6909,2871,883,911,2,459.41
3214,1062,7439,777,887,917,2,484.68
3215,1279,5887,1162,883,911,1,251.57
3216,1553,1141,1049,883,911,2,357.98
3217,2469,3598,1036,881,918,1,783.65
3218,2768,6563,2788,890,919,2,492.28
3219,2633,2393,1985,892,919,1,1007.10
3220,3065,469,2290,881,915,2,1171.94
3221,1195,1127,587,882,913,1,268.66
3222,1609,1032,1679,887,921,1,321.67
3223,3054,2538,848,882,912,1,316.78
3224,2747,1515,2511,882,919,2,506.45
3225,1365,2457,2762,886,912,2,810.57
3226,2270,1460,889,888,918,1,554.85
3227,1974,4160,748,883,921,1,757.15
3228,1648,2088,1954,885,916,1,648.44
3229,1410,4182,1885,883,911,1,1171.51
3230,1127,867,832,884,914,1,530.02
3231,3124,3479,933,887,915,1,798.26
3232,3128,4710,543,890,921,1,1064.76
3233,2956,6093,1761,880,921,1,740.04
3234,2915,1804,886,886,912,1,196.05
3235,992,1674,1607,888,919,1,1077.68
3236,1283,6887,954,889,912,1,284.23
3237,1377,1616,2833,884,913,2,60.95
3238,1802,7474,2452,891,913,2,157.22
3239,3059,957,1167,887,911,2,138.06
3240,2414,4505,1408,884,913,1,1092.17
3241,2506,6640,2487,892,917,2,694.45
3242,1523,2421,506,883,912,2,891.93
3243,2208,3601,1368,881,917,1,949.65
3244,2780,5181,603,891,921,2,102.49
3245,1933,4660,1282,891,918,2,977.83
3246,1449,5840,692,891,919,1,1133.08
3247,2252,193,1822,884,916,1,110.07
3248,1218,1783,1233,886,918,2,462.14
3249,825,760,734,892,918,1,1035.34
3250,2376,320,1088,880,912,1,974.82
3251,1577,6406,2193,881,913,1,528.16
3252,1999,688,431,883,919,2,200.92
3253,2627,4334,2837,880,920,1,428.69
3254,2770,3289,1872,882,920,2,751.84
3255,2949,2843,2793,886,921,2,1149.01
3256,2710,3674,1041,882,913,2,115.71
3257,1017,4417,1332,883,914,1,106.52
3258,2624,5239,2621,881,913,1,175.02
3259,3100,7007,437,884,919,1,439.79
3260,1327,4260,618,884,916,1,776.67
3261,1490,2012,2366,887,921,1,372.54
3262,2196,178,631,886,921,2,613.53
3263,3117,7391,1622,892,913,2,1071.83
3264,2978,1244,1553,888,915,1,672.06
3265,1587,1490,1491,885,913,2,651.03
3266,1080,7446,2005,888,911,2,757.34
3267,887,7548,1270,890,920,2,757.74
3268,1976,3336,1790,891,916,2,1008.63
3269,2550,4459,565,887,921,1,325.79
3270,977,4999,2536,887,921,2,1116.98
3271,1237,5305,878,889,916,1,57.06
3272,1886,3025,946,886,920,2,954.87
3273,3126,6255,1025,890,913,1,697.26
3274,1327,1498,1936,881,917,2,455.45
3275,2995,6575,824,885,920,1,646.88
3276,2885,6590,2270,888,912,1,112.83
3277,2205,1085,883,881,914,2,974.94
3278,2898,1286,536,888,912,2,291.34
3279,1541,5475,2699,892,912,2,452.30
3280,1991,3115,568,883,919,2,757.06
3281,2191,1481,683,892,921,1,913.82
3282,2907,4978,2800,892,919,2,563.15
3283,2785,3818,1612,891,912,2,527.84
3284,1707,172,2444,885,911,1,685.79
3285,2894,6501,780,884,920,1,613.07
3286,2801,1850,2163,892,921,2,399.03
3287,1012,1005,498,888,912,1,475.69
3288,1112,5281,2107,889,911,2,1185.21
3289,3136,6000,997,886,919,1,1094.60
3290,896,448,1147,885,919,2,873.60
3291,1759,2045,442,888,912,2,528.19
3292,1520,1827,2481,888,916,2,498.97
3293,1369,1837,825,884,916,2,438.50
3294,2653,5611,982,889,921,1,1199.25
3295,1735,5043,2504,884,911,2,337.59
3296,1870,6902,719,891,917,1,1177.22
3297,2065,5441,2427,881,919,2,666.86
3298,1386,5067,1259,890,919,2,357.61
3299,1577,6749,1820,887,914,1,786.25
3300,1724,3504,605,884,921,2,339.64
3301,3032,3373,1653,884,915,1,426.98
3302,2922,270,2334,888,920,2,558.42
3303,2239,5585,1971,884,916,1,486.17
3304,2592,737,1096,890,916,1,751.70
3305,1622,4505,1012,882,914,1,130.07
3306,1145,996,1423,885,914,2,785.91
3307,980,2341,992,891,917,1,652.14
3308,1082,5714,1241,886,911,2,39.83
3309,3238,2576,1322,884,913,1,158.15
3310,2247,3285,2208,886,918,2,841.87
3311,953,6682,2538,890,914,2,903.50
3312,1866,5478,2572,887,920,1,406.36
3313,2915,3840,1800,881,912,1,498.45
3314,2363,3271,505,884,921,1,185.54
3315,2733,1707,1674,890,920,2,217.06
3316,1505,5778,1927,882,921,1,490.63
3317,932,2699,588,884,913,2,826.26
3318,1830,513,2513,880,921,1,882.60
3319,2139,4795,2636,888,915,1,86.32
3320,2825,1890,1821,884,913,2,684.30
3321,1850,4459,1305,886,911,2,516.03
3322,2231,1174,2807,881,921,1,75.01
3323,1381,3555,2660,891,914,1,155.45
3324,1097,5390,2567,882,911,2,89.55
3325,2601,5193,1587,886,921,1,201.96
3326,3208,3229,1976,888,912,2,1063.59
3327,3029,3068,1132,880,911,1,975.97
3328,2266,3750,1368,888,915,1,759.45
3329,984,3256,1130,884,918,2,815.89
3330,3009,3809,427,891,913,1,472.67
3331,1126,2713,772,889,911,2,370.04
3332,957,5001,2740,891,917,1,1068.74
3333,2147,3877,1608,890,920,1,192.90
3334,2164,6999,1183,887,916,1,33.58
3335,2822,6048,941,889,912,2,1155.74
3336,1422,4997,490,883,920,1,1026.77
3337,1845,1330,2761,887,913,1,205.45
3338,1384,1317,593,880,920,2,566.62
3339,972,5288,1346,886,914,2,770.38
3340,2895,3028,1008,883,913,1,144.20
3341,2242,2935,1196,890,912,2,992.52
3342,1159,2035,2026,892,912,1,624.40
3343,904,571,462,884,918,2,953.93
3344,1332,7002,2477,892,919,1,197.73
3345,844,1749,2843,887,918,1,98.01
3346,1663,414,1053,889,917,2,93.99
3347,3050,6364,2559,886,918,1,114.88
3348,3104,1742,2287,880,915,2,608.95
3349,1097,1381,805,880,919,1,243.00
3350,1232,3161,529,890,912,1,734.46
3351,1832,3010,445,880,918,2,1091.59
3352,1781,5045,1857,880,913,1,218.28
3353,2893,976,779,889,920,2,304.67
3354,2891,4337,1891,880,918,1,969.93
3355,1278,2632,892,888,919,2,249.46
3356,1563,4024,535,888,913,1,67.04
3357,2860,2530,1423,884,921,2,1162.69
3358,2091,3849,774,884,915,1,553.59
3359,2242,1138,2875,880,912,1,1133.28
3360,841,4176,2783,892,918,1,1171.22
3361,2901,4217,1181,889,918,2,406.72
3362,1596,1499,2583,881,920,2,963.97
3363,2200,175,975,889,912,1,686.10
3364,1351,7131,1361,882,921,1,926.37
3365,1539,234,2459,880,916,2,284.24
3366,1656,551,1414,887,913,2,42.81
3367,859,1261,1692,892,913,1,807.50
3368,1691,5346,2045,886,916,1,480.75
3369,1168,2386,495,891,914,1,191.89
3370,1994,336,2356,883,913,1,190.85
3371,895,3382,2713,882,919,1,523.08
3372,1278,3303,973,880,921,1,906.04
3373,1389,4976,2367,888,918,2,784.58
3374,2232,5440,1625,883,918,1,123.83
3375,2990,7437,2758,890,916,2,715.84
3376,951,4490,2522,891,913,1,566.50
3377,3006,575,2705,885,913,1,422.98
3378,1237,3758,2278,891,919,1,822.42
3379,1521,2551,2028,889,916,2,159.29
3380,2445,3765,714,888,919,1,546.69
3381,1354,873,2810,892,911,2,1181.59
3382,2918,4963,2646,883,912,1,205.91
3383,1141,3161,512,886,918,1,1052.76
3384,3020,4765,1492,883,916,1,781.58
3385,2220,1672,998,880,913,1,363.78
3386,3189,2657,2528,892,920,1,973.11
3387,2445,5819,1096,889,914,2,147.60
3388,1074,2324,2100,880,913,1,119.40
3389,2414,5225,922,887,920,2,1015.34
3390,1947,278,1206,882,913,2,1190.94
3391,2911,6878,1305,887,917,2,1163.01
3392,2639,2858,2004,883,920,2,895.03
3393,1716,6405,1321,880,911,2,293.93
3394,1345,4292,2596,880,914,2,835.94
3395,2052,1649,1537,892,915,2,162.56
3396,2736,1275,2276,891,921,2,1189.25
3397,2542,2105,1391,883,920,1,640.99
3398,1458,1159,962,890,921,1,299.38
3399,1796,1251,1143,892,914,2,942.03
3400,3225,2671,654,884,912,2,998.31
3401,3203,5719,934,884,916,1,791.81
3402,2531,3163,2683,883,916,2,1059.72
3403,2221,7296,608,890,920,1,177.76
3404,2734,1548,526,892,917,2,667.50
3405,1426,3239,2543,883,911,1,292.90
3406,893,2991,1396,886,914,2,614.54
3407,2566,313,400,886,911,2,960.02
3408,1482,7067,2098,889,919,1,1062.38
3409,2064,921,943,883,920,2,934.34
3410,1789,5705,2066,888,913,2,54.66
3411,1683,7162,2057,882,911,2,1066.61
3412,2733,2119,1290,892,919,1,631.34
3413,874,1353,997,885,921,2,461.36
3414,905,1621,2243,881,921,1,438.69
3415,3010,7053,441,888,912,2,122.98
3416,2375,6994,513,892,918,1,902.34
3417,1602,5653,1739,891,912,1,626.96
3418,2102,7400,2026,883,918,2,727.97
3419,2482,4126,1462,884,917,1,933.41
3420,1596,4558,2432,886,920,2,183.83
3421,2518,5420,1703,881,913,1,1066.52
3422,1833,2304,2620,883,913,1,1186.69
3423,1557,6517,1759,887,917,2,894.48
3424,2039,3726,2089,881,917,1,119.98
3425,2477,5072,963,884,919,1,335.52
3426,2582,1968,2672,883,918,1,673.14
3427,2312,1596,738,889,911,2,547.22
3428,2570,3136,2772,886,921,1,1186.92
3429,2244,4738,2246,886,919,1,225.84
3430,823,6389,1010,885,914,2,957.19
3431,2795,465,472,887,914,1,792.91
3432,1269,4803,2263,885,921,2,701.26
3433,2541,6608,2425,881,921,1,796.84
3434,2649,7630,1245,886,920,1,415.47
3435,2039,6514,440,882,920,1,285.55
3436,1524,7318,1228,881,921,2,80.09
3437,2013,6785,2717,889,913,1,213.34
3438,1755,2385,747,890,915,2,660.27
3439,2785,2100,1231,881,919,2,821.32
3440,2317,4604,838,880,919,1,1078.53
3441,1659,4281,1419,880,912,2,100.26
3442,2778,3871,1346,891,915,1,567.18
3443,2465,3255,2580,891,911,1,650.14
3444,1277,6369,989,882,918,2,744.80
3445,865,3864,1864,884,915,1,96.68
