FullDate,Category,ShipCost,AvgDeliveryDays,ShipCostPerUnit,ShipCostPerOrder,ShipCostPctSales
2022-01-25,Interior,44648.78,15.0296108291032,2349.935789,8929.756000,6.411821
2025-05-17,Performance,95032.73,15.0206225680934,2879.779696,8639.339090,9.573436
2022-03-12,Suspension,45486.04,15.0712550607287,2067.547272,5685.755000,4.081786
2025-06-23,Towing,44229.62,14.6700507614213,4020.874545,11057.405000,9.332246
2020-04-17,Towing,44229.62,14.6700507614213,2457.201111,5528.702500,3.838333
2022-01-10,Interior,44648.78,15.0296108291032,2976.585333,6378.397142,4.063549
2022-07-21,Lighting,47086.68,15.2331768388106,2478.246315,6726.668571,4.723746
2019-09-22,Interior,44648.78,15.0296108291032,2349.935789,5581.097500,4.306954
2021-02-23,Exterior,98472.67,15.0722305389222,3516.881071,7574.820769,4.417118
2023-02-01,Performance,95032.73,15.0206225680934,3801.309200,9503.273000,6.926578
2022-12-21,Lighting,47086.68,15.2331768388106,6726.668571,11771.670000,8.165315
2023-10-14,Interior,44648.78,15.0296108291032,3189.198571,8929.756000,6.206356
2024-03-09,Towing,44229.62,14.6700507614213,3402.278461,7371.603333,4.523117
2019-07-17,Lighting,47086.68,15.2331768388106,15695.560000,23543.340000,20.956193
2023-07-18,Towing,44229.62,14.6700507614213,6318.517142,22114.810000,19.920739
2020-12-10,Towing,44229.62,14.6700507614213,3402.278461,6318.517142,5.986084
2020-07-04,Lighting,47086.68,15.2331768388106,3139.112000,6726.668571,4.864718
2022-01-05,Suspension,45486.04,15.0712550607287,4135.094545,11371.510000,15.862556
2020-05-28,Suspension,45486.04,15.0712550607287,2274.302000,6498.005714,3.951830
2024-11-13,Towing,44229.62,14.6700507614213,4020.874545,14743.206666,25.350264
2022-08-25,Interior,44648.78,15.0296108291032,2126.132380,5581.097500,5.169926
2025-07-27,Towing,44229.62,14.6700507614213,3685.801666,11057.405000,5.820774
2025-04-28,Lighting,47086.68,15.2331768388106,2478.246315,4708.668000,3.603866
2019-07-13,Exterior,98472.67,15.0722305389222,2813.504857,6154.541875,3.892294
2023-05-29,Suspension,45486.04,15.0712550607287,3032.402666,9097.208000,6.625817
2022-12-19,Interior,44648.78,15.0296108291032,11162.195000,22324.390000,19.765805
2020-03-05,Exterior,98472.67,15.0722305389222,1969.453400,5182.772105,4.207841
2025-08-17,Lighting,47086.68,15.2331768388106,1811.026153,3923.890000,4.280171
2022-01-14,Performance,95032.73,15.0206225680934,2639.798055,6788.052142,6.219118
2023-10-23,Lighting,47086.68,15.2331768388106,4280.607272,9417.336000,11.708007
2023-02-17,Suspension,45486.04,15.0712550607287,4135.094545,11371.510000,15.984130
2024-10-01,Performance,95032.73,15.0206225680934,3167.757666,7919.394166,4.757295
2024-05-28,Exterior,98472.67,15.0722305389222,2401.772439,6154.541875,4.370541
2019-11-02,Lighting,47086.68,15.2331768388106,3923.890000,11771.670000,10.968169
2023-01-18,Performance,95032.73,15.0206225680934,5279.596111,11879.091250,10.540734
2023-11-11,Suspension,45486.04,15.0712550607287,7581.006666,15162.013333,10.272946
2022-09-01,Exterior,98472.67,15.0722305389222,3787.410384,8952.060909,7.433414
2022-03-01,Suspension,45486.04,15.0712550607287,3249.002857,9097.208000,6.219326
2022-11-26,Exterior,98472.67,15.0722305389222,4476.030454,9847.267000,6.942703
2025-07-04,Performance,95032.73,15.0206225680934,3655.105000,8639.339090,7.107743
2019-03-14,Lighting,47086.68,15.2331768388106,1272.612972,2769.804705,1.837844
2025-01-29,Exterior,98472.67,15.0722305389222,2896.255000,7033.762142,5.950272
2024-01-05,Towing,44229.62,14.6700507614213,3685.801666,7371.603333,4.871564
2019-05-03,Lighting,47086.68,15.2331768388106,3139.112000,6726.668571,5.888978
2021-10-02,Interior,44648.78,15.0296108291032,8929.756000,14882.926666,10.000398
2021-02-02,Lighting,47086.68,15.2331768388106,1518.925161,4708.668000,4.144297
2019-12-28,Suspension,45486.04,15.0712550607287,5054.004444,11371.510000,15.255785
2022-11-01,Exterior,98472.67,15.0722305389222,2813.504857,6154.541875,3.635023
2021-01-13,Exterior,98472.67,15.0722305389222,3077.270937,7574.820769,4.783833
2023-09-12,Towing,44229.62,14.6700507614213,2948.641333,8845.924000,12.277820
2021-01-01,Towing,44229.62,14.6700507614213,3402.278461,8845.924000,6.329095
2020-11-03,Towing,44229.62,14.6700507614213,4422.962000,8845.924000,14.765551
2022-04-05,Interior,44648.78,15.0296108291032,2480.487777,7441.463333,8.696108
2023-10-30,Performance,95032.73,15.0206225680934,4131.857826,8639.339090,6.227656
2024-09-07,Towing,44229.62,14.6700507614213,2764.351250,7371.603333,4.843647
2024-08-12,Towing,44229.62,14.6700507614213,1769.184800,5528.702500,3.722796
2021-07-04,Lighting,47086.68,15.2331768388106,1961.945000,4708.668000,3.092637
2023-05-08,Performance,95032.73,15.0206225680934,1900.654600,4751.636500,3.761792
2022-03-30,Towing,44229.62,14.6700507614213,3402.278461,6318.517142,3.647969
2022-12-09,Suspension,45486.04,15.0712550607287,2527.002222,5685.755000,3.991137
2021-12-12,Exterior,98472.67,15.0722305389222,4281.420434,8952.060909,6.306509
2022-03-15,Towing,44229.62,14.6700507614213,6318.517142,22114.810000,17.156230
2020-02-19,Towing,44229.62,14.6700507614213,2948.641333,8845.924000,14.094888
2024-06-14,Lighting,47086.68,15.2331768388106,2942.917500,7847.780000,6.287386
2024-12-11,Exterior,98472.67,15.0722305389222,2813.504857,8206.055833,8.866563
2020-05-17,Lighting,47086.68,15.2331768388106,3622.052307,9417.336000,5.992371
2023-07-18,Exterior,98472.67,15.0722305389222,1563.058253,4476.030454,3.556961
2025-02-06,Exterior,98472.67,15.0722305389222,3282.422333,7574.820769,5.472613
2023-05-06,Exterior,98472.67,15.0722305389222,2238.015227,5792.510000,4.236562
2022-03-17,Suspension,45486.04,15.0712550607287,3498.926153,9097.208000,11.378593
2023-08-29,Interior,44648.78,15.0296108291032,2349.935789,6378.397142,6.353057
2019-07-10,Exterior,98472.67,15.0722305389222,2735.351944,7574.820769,4.504766
2019-02-20,Interior,44648.78,15.0296108291032,5581.097500,14882.926666,29.335597
2019-01-03,Exterior,98472.67,15.0722305389222,2984.020303,8206.055833,5.969556
2019-11-05,Performance,95032.73,15.0206225680934,4525.368095,7310.210000,6.277714
2019-01-08,Towing,44229.62,14.6700507614213,2327.874736,6318.517142,5.604922
2023-04-04,Exterior,98472.67,15.0722305389222,3938.906800,8206.055833,6.229726
2019-12-13,Exterior,98472.67,15.0722305389222,3516.881071,8206.055833,5.289341
2022-10-11,Lighting,47086.68,15.2331768388106,2140.303636,5231.853333,3.528812
2019-07-19,Interior,44648.78,15.0296108291032,2790.548750,7441.463333,4.260912
2019-10-13,Performance,95032.73,15.0206225680934,2568.452162,7919.394166,5.955293
2025-03-10,Suspension,45486.04,15.0712550607287,2675.649411,7581.006666,5.276031
2023-08-22,Interior,44648.78,15.0296108291032,14882.926666,22324.390000,15.909627
2020-11-16,Interior,44648.78,15.0296108291032,2480.487777,8929.756000,7.245038
2021-08-10,Interior,44648.78,15.0296108291032,2790.548750,11162.195000,8.544354
2023-03-09,Lighting,47086.68,15.2331768388106,5885.835000,15695.560000,10.907016
2019-07-05,Lighting,47086.68,15.2331768388106,11771.670000,15695.560000,8.263865
2022-01-16,Towing,44229.62,14.6700507614213,2601.742352,4914.402222,3.969544
2023-11-12,Lighting,47086.68,15.2331768388106,2769.804705,5885.835000,4.164699
2020-09-19,Lighting,47086.68,15.2331768388106,2615.926666,5885.835000,3.236785
2022-04-30,Suspension,45486.04,15.0712550607287,2274.302000,7581.006666,6.045588
2023-02-03,Towing,44229.62,14.6700507614213,2601.742352,8845.924000,5.440485
2019-12-16,Towing,44229.62,14.6700507614213,2010.437272,5528.702500,3.357696
2023-06-30,Interior,44648.78,15.0296108291032,3189.198571,6378.397142,4.419686
2019-05-08,Interior,44648.78,15.0296108291032,2480.487777,7441.463333,6.343958
2025-07-01,Performance,95032.73,15.0206225680934,2715.220857,6335.515333,4.392895
2023-11-10,Suspension,45486.04,15.0712550607287,3790.503333,9097.208000,5.843290
2023-02-01,Suspension,45486.04,15.0712550607287,5685.755000,15162.013333,18.900775
2023-08-10,Exterior,98472.67,15.0722305389222,2009.646326,5470.703888,4.544050
2022-11-04,Towing,44229.62,14.6700507614213,3159.258571,8845.924000,10.692031
2024-12-10,Interior,44648.78,15.0296108291032,2790.548750,7441.463333,6.065619
2021-03-19,Performance,95032.73,15.0206225680934,5001.722631,11879.091250,9.193711
2023-01-27,Suspension,45486.04,15.0712550607287,9097.208000,22743.020000,9.890312
2022-06-02,Interior,44648.78,15.0296108291032,3189.198571,8929.756000,5.786586
2021-05-03,Suspension,45486.04,15.0712550607287,7581.006666,15162.013333,9.541778
2019-05-10,Interior,44648.78,15.0296108291032,2976.585333,6378.397142,4.626135
2022-06-09,Performance,95032.73,15.0206225680934,1979.848541,5279.596111,4.131281
2021-02-02,Towing,44229.62,14.6700507614213,6318.517142,11057.405000,7.483316
2025-02-16,Interior,44648.78,15.0296108291032,2126.132380,6378.397142,4.874070
2019-01-24,Lighting,47086.68,15.2331768388106,1883.467200,4708.668000,3.965691
2022-06-17,Suspension,45486.04,15.0712550607287,2394.002105,6498.005714,3.949016
2020-08-29,Interior,44648.78,15.0296108291032,2126.132380,4058.980000,3.183949
2020-03-09,Exterior,98472.67,15.0722305389222,2290.062093,5182.772105,3.844912
2020-08-30,Interior,44648.78,15.0296108291032,4464.878000,7441.463333,4.437727
2023-02-25,Performance,95032.73,15.0206225680934,2639.798055,6335.515333,5.188180
2025-08-22,Lighting,47086.68,15.2331768388106,2615.926666,4708.668000,4.456471
2025-06-19,Exterior,98472.67,15.0722305389222,5470.703888,14067.524285,11.525224
2021-03-10,Towing,44229.62,14.6700507614213,1923.026956,5528.702500,3.728364
2019-05-23,Towing,44229.62,14.6700507614213,3159.258571,11057.405000,11.238884
2024-03-17,Suspension,45486.04,15.0712550607287,1378.364848,4548.604000,3.688073
2025-01-31,Exterior,98472.67,15.0722305389222,2735.351944,8206.055833,6.230503
2020-08-31,Lighting,47086.68,15.2331768388106,3363.334285,9417.336000,9.673211
2023-10-17,Performance,95032.73,15.0206225680934,2065.928913,4751.636500,3.789020
2023-10-04,Towing,44229.62,14.6700507614213,3685.801666,8845.924000,5.564356
2023-09-11,Exterior,98472.67,15.0722305389222,6564.844666,19694.534000,19.660089
2022-09-20,Performance,95032.73,15.0206225680934,2795.080294,7310.210000,5.371608
2019-03-18,Performance,95032.73,15.0206225680934,5279.596111,10559.192222,9.363245
2022-11-05,Lighting,47086.68,15.2331768388106,3923.890000,9417.336000,5.674680
2019-09-23,Suspension,45486.04,15.0712550607287,1684.668148,5054.004444,3.867285
2020-04-21,Exterior,98472.67,15.0722305389222,2524.940256,7574.820769,4.583108
2020-02-17,Interior,44648.78,15.0296108291032,1941.251304,4464.878000,2.732167
2024-04-26,Towing,44229.62,14.6700507614213,7371.603333,14743.206666,11.254871
2021-06-27,Towing,44229.62,14.6700507614213,5528.702500,14743.206666,12.191386
2023-03-22,Towing,44229.62,14.6700507614213,3402.278461,11057.405000,5.893416
2025-07-22,Suspension,45486.04,15.0712550607287,22743.020000,22743.020000,25.087026
2022-11-07,Exterior,98472.67,15.0722305389222,2735.351944,7033.762142,5.314622
2023-09-19,Towing,44229.62,14.6700507614213,7371.603333,14743.206666,11.860096
2024-12-25,Exterior,98472.67,15.0722305389222,3938.906800,8206.055833,5.446322
2024-12-25,Interior,44648.78,15.0296108291032,4464.878000,8929.756000,5.924826
2020-12-29,Interior,44648.78,15.0296108291032,4058.980000,8929.756000,9.010653
2020-10-10,Interior,44648.78,15.0296108291032,2626.398823,6378.397142,6.120270
2022-04-07,Exterior,98472.67,15.0722305389222,3077.270937,7574.820769,5.949154
2020-07-22,Exterior,98472.67,15.0722305389222,3787.410384,8206.055833,7.327233
2025-07-20,Performance,95032.73,15.0206225680934,2715.220857,7919.394166,5.386817
2020-03-30,Suspension,45486.04,15.0712550607287,3032.402666,7581.006666,5.874669
2019-03-24,Performance,95032.73,15.0206225680934,2568.452162,6788.052142,5.114976
2019-02-25,Performance,95032.73,15.0206225680934,2568.452162,5939.545625,4.692960
2022-03-08,Towing,44229.62,14.6700507614213,2106.172380,5528.702500,4.648292
2025-01-27,Performance,95032.73,15.0206225680934,7310.210000,19006.546000,13.433593
2020-10-18,Towing,44229.62,14.6700507614213,2106.172380,4914.402222,3.623938
2021-04-03,Lighting,47086.68,15.2331768388106,2478.246315,7847.780000,5.460889
2019-04-27,Lighting,47086.68,15.2331768388106,1961.945000,4280.607272,2.666975
2023-09-05,Exterior,98472.67,15.0722305389222,2735.351944,7574.820769,8.494090
2021-12-21,Interior,44648.78,15.0296108291032,2126.132380,6378.397142,5.770701
2019-02-12,Interior,44648.78,15.0296108291032,2126.132380,7441.463333,5.668937
2025-03-06,Suspension,45486.04,15.0712550607287,1516.201333,4548.604000,4.302236
2024-10-10,Towing,44229.62,14.6700507614213,1923.026956,4020.874545,2.462898
2024-05-09,Towing,44229.62,14.6700507614213,5528.702500,11057.405000,6.991918
2024-06-16,Exterior,98472.67,15.0722305389222,4281.420434,9847.267000,7.507656
2023-07-19,Exterior,98472.67,15.0722305389222,3282.422333,6154.541875,3.734086
2023-03-28,Exterior,98472.67,15.0722305389222,2813.504857,7033.762142,5.872850
2021-02-14,Exterior,98472.67,15.0722305389222,3282.422333,8952.060909,8.998912
2019-03-25,Exterior,98472.67,15.0722305389222,3077.270937,7574.820769,5.025446
2024-02-02,Performance,95032.73,15.0206225680934,3394.026071,7919.394166,6.559314
2024-10-18,Performance,95032.73,15.0206225680934,3959.697083,10559.192222,7.573928
2020-10-29,Performance,95032.73,15.0206225680934,5279.596111,13576.104285,15.303324
2025-08-06,Towing,44229.62,14.6700507614213,1923.026956,5528.702500,3.330333
2022-12-23,Performance,95032.73,15.0206225680934,4751.636500,11879.091250,9.137507
2019-05-14,Towing,44229.62,14.6700507614213,22114.810000,22114.810000,17.707076
2023-09-07,Lighting,47086.68,15.2331768388106,2615.926666,6726.668571,5.952758
2024-03-15,Interior,44648.78,15.0296108291032,2349.935789,5581.097500,6.184015
2022-01-22,Performance,95032.73,15.0206225680934,4751.636500,10559.192222,6.816980
2024-08-09,Towing,44229.62,14.6700507614213,1579.629285,3685.801666,2.800502
2020-08-30,Towing,44229.62,14.6700507614213,6318.517142,14743.206666,8.581227
2022-04-14,Exterior,98472.67,15.0722305389222,2401.772439,7574.820769,4.718691
2021-03-16,Interior,44648.78,15.0296108291032,5581.097500,11162.195000,11.910851
2019-06-06,Exterior,98472.67,15.0722305389222,2896.255000,5792.510000,4.031197
2019-03-18,Lighting,47086.68,15.2331768388106,3923.890000,6726.668571,7.434590
2021-12-17,Suspension,45486.04,15.0712550607287,3498.926153,6498.005714,5.517706
2025-07-27,Interior,44648.78,15.0296108291032,22324.390000,44648.780000,32.013867
2024-08-04,Towing,44229.62,14.6700507614213,2457.201111,6318.517142,6.839776
2023-02-10,Interior,44648.78,15.0296108291032,3720.731666,11162.195000,27.704628
2024-08-22,Interior,44648.78,15.0296108291032,2126.132380,5581.097500,3.166101
2025-01-24,Suspension,45486.04,15.0712550607287,2675.649411,6498.005714,3.873126
2024-09-23,Towing,44229.62,14.6700507614213,2457.201111,4914.402222,3.313085
2023-12-25,Lighting,47086.68,15.2331768388106,3923.890000,9417.336000,8.637000
2022-01-03,Lighting,47086.68,15.2331768388106,2047.246956,5231.853333,3.969208
2024-08-05,Lighting,47086.68,15.2331768388106,1623.678620,3923.890000,2.722931
2021-11-19,Performance,95032.73,15.0206225680934,3167.757666,6335.515333,4.793974
2022-05-11,Towing,44229.62,14.6700507614213,3159.258571,7371.603333,5.609450
2022-10-19,Suspension,45486.04,15.0712550607287,1568.484137,5054.004444,3.544770
2023-03-18,Performance,95032.73,15.0206225680934,4751.636500,9503.273000,6.199174
2022-10-21,Towing,44229.62,14.6700507614213,2601.742352,6318.517142,5.346526
2019-03-05,Lighting,47086.68,15.2331768388106,3363.334285,7847.780000,6.022585
2021-04-28,Interior,44648.78,15.0296108291032,8929.756000,14882.926666,14.927859
2021-09-12,Towing,44229.62,14.6700507614213,1701.139230,4914.402222,5.712207
2024-03-12,Towing,44229.62,14.6700507614213,2211.481000,6318.517142,4.204664
2021-10-25,Towing,44229.62,14.6700507614213,2457.201111,7371.603333,5.736648
2021-09-16,Interior,44648.78,15.0296108291032,3720.731666,8929.756000,6.099385
2024-03-16,Suspension,45486.04,15.0712550607287,3498.926153,7581.006666,8.284574
2022-12-04,Interior,44648.78,15.0296108291032,6378.397142,14882.926666,11.541715
2023-12-08,Performance,95032.73,15.0206225680934,2262.684047,5279.596111,4.762127
2024-04-10,Exterior,98472.67,15.0722305389222,2051.513958,5470.703888,4.251906
2023-04-07,Performance,95032.73,15.0206225680934,13576.104285,23758.182500,30.599652
2024-09-24,Suspension,45486.04,15.0712550607287,3249.002857,7581.006666,5.146632
2025-08-06,Lighting,47086.68,15.2331768388106,2478.246315,9417.336000,4.196247
2019-05-12,Lighting,47086.68,15.2331768388106,2942.917500,5885.835000,7.162485
2022-08-22,Suspension,45486.04,15.0712550607287,6498.005714,22743.020000,28.667612
2025-08-22,Towing,44229.62,14.6700507614213,3402.278461,8845.924000,5.977613
2021-03-25,Towing,44229.62,14.6700507614213,2948.641333,6318.517142,5.554621
2021-01-08,Lighting,47086.68,15.2331768388106,3363.334285,7847.780000,5.024186
2024-07-11,Exterior,98472.67,15.0722305389222,2461.816750,7574.820769,5.759750
2024-08-02,Lighting,47086.68,15.2331768388106,1811.026153,4708.668000,3.174848
2024-03-25,Suspension,45486.04,15.0712550607287,11371.510000,22743.020000,10.927603
2022-12-31,Exterior,98472.67,15.0722305389222,1727.590701,5182.772105,3.694855
2022-05-17,Exterior,98472.67,15.0722305389222,4476.030454,10941.407777,10.392619
2021-11-08,Performance,95032.73,15.0206225680934,2500.861315,5590.160588,4.146865
2019-01-03,Towing,44229.62,14.6700507614213,7371.603333,22114.810000,15.756283
2022-02-02,Lighting,47086.68,15.2331768388106,3923.890000,7847.780000,4.974353
2024-09-21,Performance,95032.73,15.0206225680934,3276.990689,7310.210000,5.582889
2024-09-14,Suspension,45486.04,15.0712550607287,1684.668148,5054.004444,4.122595
2024-09-28,Interior,44648.78,15.0296108291032,3720.731666,7441.463333,10.448900
2019-05-30,Interior,44648.78,15.0296108291032,3434.521538,7441.463333,5.690635
2022-10-13,Suspension,45486.04,15.0712550607287,2067.547272,4548.604000,3.755123
2025-08-03,Exterior,98472.67,15.0722305389222,3787.410384,8952.060909,5.343835
2022-06-14,Exterior,98472.67,15.0722305389222,3395.609310,7033.762142,5.576205
2022-12-01,Towing,44229.62,14.6700507614213,1579.629285,4422.962000,4.029938
2022-02-26,Lighting,47086.68,15.2331768388106,6726.668571,15695.560000,13.375947
2022-07-28,Interior,44648.78,15.0296108291032,2976.585333,6378.397142,7.409811
2021-03-24,Towing,44229.62,14.6700507614213,2601.742352,7371.603333,4.939434
2022-03-23,Suspension,45486.04,15.0712550607287,5685.755000,22743.020000,22.566437
2024-03-28,Exterior,98472.67,15.0722305389222,1857.974905,5470.703888,3.571797
2024-04-08,Towing,44229.62,14.6700507614213,5528.702500,11057.405000,12.039136
2023-04-24,Interior,44648.78,15.0296108291032,3434.521538,8929.756000,6.416197
2024-10-28,Lighting,47086.68,15.2331768388106,5231.853333,11771.670000,7.468006
2019-02-28,Interior,44648.78,15.0296108291032,7441.463333,22324.390000,14.796367
2025-08-27,Towing,44229.62,14.6700507614213,3685.801666,8845.924000,5.976959
2022-12-28,Lighting,47086.68,15.2331768388106,1811.026153,4708.668000,4.970388
2025-06-21,Suspension,45486.04,15.0712550607287,11371.510000,22743.020000,15.567121
2023-12-18,Interior,44648.78,15.0296108291032,2626.398823,5581.097500,4.859672
2019-02-22,Performance,95032.73,15.0206225680934,5001.722631,11879.091250,7.716094
2023-06-18,Suspension,45486.04,15.0712550607287,2527.002222,7581.006666,6.918197
2021-03-23,Exterior,98472.67,15.0722305389222,1758.440535,4689.174761,3.934537
2025-02-27,Lighting,47086.68,15.2331768388106,4280.607272,9417.336000,5.188426
2022-05-03,Performance,95032.73,15.0206225680934,2500.861315,6335.515333,4.983229
2025-03-12,Towing,44229.62,14.6700507614213,2327.874736,5528.702500,3.702472
2021-04-05,Towing,44229.62,14.6700507614213,3402.278461,8845.924000,8.547001
2025-05-19,Performance,95032.73,15.0206225680934,4525.368095,10559.192222,9.125635
2022-10-03,Performance,95032.73,15.0206225680934,2210.063488,5590.160588,3.698652
2023-01-25,Towing,44229.62,14.6700507614213,4914.402222,11057.405000,10.960758
2021-08-20,Suspension,45486.04,15.0712550607287,6498.005714,15162.013333,10.209124
2023-10-15,Exterior,98472.67,15.0722305389222,3395.609310,8206.055833,6.783658
2020-04-24,Exterior,98472.67,15.0722305389222,2896.255000,7033.762142,5.171682
2019-07-22,Towing,44229.62,14.6700507614213,22114.810000,44229.620000,45.312126
2019-12-16,Lighting,47086.68,15.2331768388106,2140.303636,5885.835000,3.987878
2021-03-02,Interior,44648.78,15.0296108291032,3189.198571,5581.097500,5.871455
2025-05-19,Exterior,98472.67,15.0722305389222,2401.772439,5182.772105,4.189982
2022-05-04,Suspension,45486.04,15.0712550607287,3032.402666,7581.006666,3.772624
2024-04-11,Performance,95032.73,15.0206225680934,2795.080294,7919.394166,7.347046
2024-11-02,Towing,44229.62,14.6700507614213,8845.924000,22114.810000,26.687113
2020-06-12,Lighting,47086.68,15.2331768388106,1961.945000,5885.835000,5.159155
2024-02-02,Suspension,45486.04,15.0712550607287,3790.503333,7581.006666,5.891485
2021-01-01,Suspension,45486.04,15.0712550607287,3032.402666,6498.005714,4.696845
2025-04-08,Interior,44648.78,15.0296108291032,3189.198571,6378.397142,4.449584
2024-08-11,Exterior,98472.67,15.0722305389222,4281.420434,9847.267000,8.649197
2023-06-24,Performance,95032.73,15.0206225680934,5279.596111,11879.091250,9.772736
2023-05-07,Interior,44648.78,15.0296108291032,2480.487777,6378.397142,5.799454
2024-04-04,Lighting,47086.68,15.2331768388106,1345.333714,3622.052307,3.066507
2022-03-05,Interior,44648.78,15.0296108291032,2480.487777,6378.397142,5.362398
2022-05-23,Lighting,47086.68,15.2331768388106,1883.467200,5231.853333,5.387017
2020-04-26,Performance,95032.73,15.0206225680934,3394.026071,9503.273000,9.053676
2025-06-16,Interior,44648.78,15.0296108291032,4960.975555,14882.926666,8.117561
2021-05-06,Performance,95032.73,15.0206225680934,2262.684047,5590.160588,5.969388
2019-09-30,Lighting,47086.68,15.2331768388106,4280.607272,9417.336000,8.160956
2023-12-26,Exterior,98472.67,15.0722305389222,8952.060909,16412.111666,14.760155
2024-06-14,Towing,44229.62,14.6700507614213,7371.603333,14743.206666,7.821620
2024-12-26,Suspension,45486.04,15.0712550607287,3032.402666,6498.005714,5.151423
2019-12-21,Suspension,45486.04,15.0712550607287,2394.002105,7581.006666,5.331434
2022-10-14,Interior,44648.78,15.0296108291032,1785.951200,4960.975555,3.694152
2024-10-04,Performance,95032.73,15.0206225680934,3167.757666,10559.192222,7.255680
2020-03-22,Performance,95032.73,15.0206225680934,4751.636500,9503.273000,9.045653
2022-06-19,Lighting,47086.68,15.2331768388106,6726.668571,15695.560000,17.693511
2020-09-27,Performance,95032.73,15.0206225680934,2436.736666,6788.052142,6.852564
2021-05-17,Interior,44648.78,15.0296108291032,5581.097500,14882.926666,6.793571
2019-06-10,Towing,44229.62,14.6700507614213,4422.962000,11057.405000,7.380866
2024-10-21,Suspension,45486.04,15.0712550607287,2274.302000,5685.755000,6.526826
2025-07-29,Lighting,47086.68,15.2331768388106,2478.246315,4708.668000,3.671745
2024-10-12,Suspension,45486.04,15.0712550607287,4135.094545,15162.013333,17.992753
2019-03-26,Suspension,45486.04,15.0712550607287,2166.001904,5054.004444,4.296396
2020-01-13,Performance,95032.73,15.0206225680934,5590.160588,9503.273000,6.788682
2024-09-13,Suspension,45486.04,15.0712550607287,5685.755000,15162.013333,38.052168
2021-02-15,Lighting,47086.68,15.2331768388106,3139.112000,9417.336000,11.853608
2019-11-19,Performance,95032.73,15.0206225680934,2879.779696,7310.210000,5.694797
2019-09-01,Towing,44229.62,14.6700507614213,2764.351250,7371.603333,10.524046
2021-12-05,Towing,44229.62,14.6700507614213,2211.481000,4020.874545,3.575361
2021-04-05,Exterior,98472.67,15.0722305389222,2524.940256,7574.820769,7.674165
2023-02-09,Towing,44229.62,14.6700507614213,14743.206666,44229.620000,18.210257
2023-01-03,Suspension,45486.04,15.0712550607287,3249.002857,7581.006666,6.412436
2019-04-14,Performance,95032.73,15.0206225680934,3519.730740,8639.339090,6.151714
2021-01-07,Lighting,47086.68,15.2331768388106,1743.951111,3923.890000,2.867233
2024-02-28,Suspension,45486.04,15.0712550607287,1516.201333,3790.503333,2.946719
2022-07-10,Exterior,98472.67,15.0722305389222,3938.906800,9847.267000,7.354453
2019-11-11,Exterior,98472.67,15.0722305389222,2344.587380,5182.772105,4.791995
2022-05-28,Performance,95032.73,15.0206225680934,2111.838444,5001.722631,4.725574
2022-12-11,Exterior,98472.67,15.0722305389222,3282.422333,7574.820769,5.194508
2020-02-27,Performance,95032.73,15.0206225680934,3655.105000,10559.192222,11.267104
2020-08-07,Suspension,45486.04,15.0712550607287,4135.094545,11371.510000,10.020209
2019-06-17,Performance,95032.73,15.0206225680934,5939.545625,13576.104285,12.655236
2019-10-21,Towing,44229.62,14.6700507614213,3402.278461,7371.603333,6.811231
2025-02-28,Lighting,47086.68,15.2331768388106,2942.917500,7847.780000,6.375048
2024-03-16,Lighting,47086.68,15.2331768388106,2769.804705,9417.336000,5.358291
2021-11-18,Performance,95032.73,15.0206225680934,2375.818250,6788.052142,7.554000
2019-06-27,Lighting,47086.68,15.2331768388106,3139.112000,9417.336000,6.569021
2021-10-31,Lighting,47086.68,15.2331768388106,3923.890000,7847.780000,6.461613
2020-09-21,Suspension,45486.04,15.0712550607287,3249.002857,7581.006666,5.892851
2024-09-05,Towing,44229.62,14.6700507614213,7371.603333,14743.206666,9.766084
2021-04-02,Towing,44229.62,14.6700507614213,1474.320666,4020.874545,3.294787
2024-01-02,Lighting,47086.68,15.2331768388106,4280.607272,9417.336000,11.622351
2022-03-26,Interior,44648.78,15.0296108291032,7441.463333,14882.926666,9.637973
2021-10-01,Interior,44648.78,15.0296108291032,2232.439000,5581.097500,3.559560
2023-08-17,Exterior,98472.67,15.0722305389222,2896.255000,8206.055833,7.446128
2024-09-10,Exterior,98472.67,15.0722305389222,2461.816750,6564.844666,5.946539
2022-06-26,Performance,95032.73,15.0206225680934,6788.052142,13576.104285,10.392632
2020-12-18,Exterior,98472.67,15.0722305389222,4689.174761,9847.267000,9.470665
2021-12-02,Performance,95032.73,15.0206225680934,3394.026071,8639.339090,8.252126
2023-09-06,Exterior,98472.67,15.0722305389222,4103.027916,7574.820769,5.570770
2023-11-24,Lighting,47086.68,15.2331768388106,2047.246956,5885.835000,3.737474
2019-11-07,Suspension,45486.04,15.0712550607287,1568.484137,4548.604000,6.133806
2024-08-18,Performance,95032.73,15.0206225680934,3959.697083,8639.339090,6.626040
2025-04-16,Exterior,98472.67,15.0722305389222,4476.030454,9847.267000,5.815220
2020-10-09,Interior,44648.78,15.0296108291032,3434.521538,7441.463333,5.817256
2024-01-31,Suspension,45486.04,15.0712550607287,3032.402666,7581.006666,5.551600
2022-05-31,Suspension,45486.04,15.0712550607287,2067.547272,5685.755000,3.417068
2023-11-05,Performance,95032.73,15.0206225680934,2795.080294,7919.394166,5.855969
2024-08-16,Lighting,47086.68,15.2331768388106,5885.835000,11771.670000,6.451096
2021-03-12,Interior,44648.78,15.0296108291032,44648.780000,44648.780000,19.932313
